rank,date,year,month,phase,phase_description,day_of_year,coverage_points,coverage_percent,mean_precip,max_precip,min_precip,std_precip,mean_anomaly,max_anomaly,std_anomaly,centroid_lat,centroid_lon,centroid_region,centroid_department,centroid_climate_zone,max_intensity_lat,max_intensity_lon,max_intensity_region,max_intensity_department,lat_extent_deg,lon_extent_deg,lat_extent_km,lon_extent_km,regions_affected,departments_affected,climate_zones_affected,intensity_concentration,spatial_dispersion,anomaly_severity,geographic_validation
81,2012-08-18,2012,8,Phase_2_pleine,Pleine saison,231,207,46.0,31.1235614951682,53.567,14.135830879211426,8.724206225052667,3.853807932465524,7.583,1.5358557706481286,15.237,-13.913,Matam,Ranérou,Zone soudano-sahélienne,15.375,-14.375,Matam,Ranérou,4.25,5.0,473.11,537.0333304010801,11,26,3,0.0052104975277482,715.7079435507725,3.791534602508786,PASSED
83,1999-08-29,1999,8,Phase_2_pleine,Pleine saison,241,206,45.778,33.17038180527178,60.727,14.901044845581056,10.778148531699568,3.4249647086988126,5.934,0.8618547592552668,14.39,-14.836,Kaffrine,Koungheul,Zone soudano-sahélienne,12.375,-14.375,Kolda,Médina Yoro Foulah,4.25,4.5,473.11,485.2244375829797,13,32,3,0.005366899965932,677.6989134768618,2.96688708776374,PASSED
84,2016-08-20,2016,8,Phase_2_pleine,Pleine saison,233,205,45.556,38.67137567938828,76.851,13.578747749328612,14.935676078932609,3.0438316810467345,4.933,0.7054937657247593,13.57,-14.048,Tambacounda,Tambacounda,Zone soudano-sahélienne,12.375,-13.875,Kolda,Vélingara,4.0,4.75,445.28,514.0096768069387,8,22,3,0.0056056889523784,680.0589894275155,2.4663792245923464,PASSED
85,1988-08-27,1988,8,Phase_2_pleine,Pleine saison,240,204,45.333,38.724197616764144,72.378,14.170737266540527,11.668861176008448,4.070889005845224,8.352,1.578738273604492,14.577,-14.799,Kaffrine,Koungheul,Zone soudano-sahélienne,14.875,-14.625,Kaffrine,Koungheul,3.75,5.5,417.45,592.5511271704207,13,34,3,0.0053470652210268,724.831948754976,4.175814837788053,PASSED
86,2002-08-13,2002,8,Phase_2_pleine,Pleine saison,225,204,45.333,26.695927792904424,48.383,11.41469955444336,7.15828028902256,3.236878397784508,5.95,0.8527008795862605,15.028,-13.505,Matam,Ranérou,Zone soudano-sahélienne,12.625,-12.875,Kédougou,Salémata,4.25,5.0,473.11,537.5647124727833,9,23,3,0.0052544105237278,716.1067536310115,2.9749364805723357,PASSED
87,1981-07-30,1981,7,Phase_2_pleine,Pleine saison,211,204,45.333,27.00332451801674,49.684,10.112059593200684,8.149529033491156,3.053909091204164,5.499,0.7563827000592,14.504,-14.629,Kaffrine,Koungheul,Zone soudano-sahélienne,13.875,-14.375,Tambacounda,Koumpentoum,4.0,5.25,445.28,565.804084226234,13,32,3,0.0053484391130349,720.0059325985358,2.749518474153072,PASSED
89,2020-07-30,2020,7,Phase_2_pleine,Pleine saison,212,203,45.111,32.96186077888376,68.712,10.409598350524902,12.90053444663407,3.791036226522428,8.304,1.4616703754856375,14.507,-14.487,Tambacounda,Koumpentoum,Zone soudano-sahélienne,13.875,-14.125,Tambacounda,Tambacounda,4.25,4.5,473.11,484.9687461437155,12,27,3,0.005680672104742,677.5158649332188,4.151798618962788,PASSED
96,2004-07-31,2004,7,Phase_2_pleine,Pleine saison,213,201,44.667,38.61426968361015,101.675,13.93657112121582,17.074715552657395,3.432906952910079,7.111,1.055159619124845,13.534,-13.548,Tambacounda,Tambacounda,Zone soudano-sahélienne,12.375,-14.875,Kolda,Kolda,3.5,4.75,389.62,514.0857688045622,7,19,3,0.0059479057528337,645.0487671970064,3.5553500294097997,PASSED
97,1999-08-25,1999,8,Phase_2_pleine,Pleine saison,237,201,44.667,29.77579867899121,61.695,13.749159812927246,10.48349435960338,3.045054875389781,6.169,0.8040070190027837,14.688,-12.929,Tambacounda,Bakel,Zone soudano-sahélienne,13.375,-12.625,Tambacounda,Goudiry,3.5,5.0,389.62,538.4102583383163,7,15,3,0.0055918460861311,664.5971265804062,3.084453539238724,PASSED
102,1987-07-20,1987,7,Phase_2_pleine,Pleine saison,201,199,44.222,21.695968862754015,40.764,10.814126968383787,5.799235854252631,3.196255803785509,5.489,0.992091452419334,14.851,-13.284,Matam,Kanel,Zone soudano-sahélienne,15.125,-12.875,Matam,Kanel,4.25,5.75,473.11,618.7090026949295,13,28,3,0.0053841553225353,778.8670570230547,2.744634970093218,PASSED
103,2023-07-11,2023,7,Phase_2_pleine,Pleine saison,192,199,44.222,17.735046647900912,37.432,6.226118087768555,6.574521422220153,2.7354824743260044,4.882,0.5418697082523336,14.583,-13.707,Tambacounda,Koumpentoum,Zone soudano-sahélienne,12.375,-11.625,Kédougou,Saraya,4.25,5.5,473.11,592.5350225261899,10,23,3,0.0057157001365844,758.2419240718046,2.4408712602412987,PASSED
106,2010-08-18,2010,8,Phase_2_pleine,Pleine saison,230,198,44.0,32.50696206815315,77.826,15.360777854919434,8.755576696845123,3.527365394916011,7.297,1.323374994116043,14.76,-13.266,Tambacounda,Goudiry,Zone soudano-sahélienne,12.375,-14.875,Kolda,Kolda,4.25,4.5,473.11,484.4103996805197,8,17,3,0.0054169017510863,677.1163104065954,3.6486150651836926,PASSED
108,1981-08-31,1981,8,Phase_2_pleine,Pleine saison,243,197,43.778,34.98008833560847,81.266,14.271803855895996,15.24068983772249,3.173028745874638,6.362,1.014150129139228,13.689,-13.809,Tambacounda,Tambacounda,Zone soudano-sahélienne,12.375,-11.875,Kédougou,Kédougou,4.25,5.75,473.11,621.9075181588184,12,30,3,0.0060397519578868,781.4102786900496,3.1809368273760907,PASSED
113,2007-08-02,2007,8,Phase_2_pleine,Pleine saison,214,196,43.556,35.31714670998709,62.262,13.567756652832031,11.007871914472778,5.134112160371027,10.471,1.92291659871314,15.474,-14.341,Matam,Ranérou,Zone soudano-sahélienne,15.125,-13.625,Matam,Ranérou,2.75,5.25,306.13,563.2453354421183,9,23,2,0.0055976957630146,641.0623105613871,5.235483535247753,PASSED
117,1994-08-12,1994,8,Phase_2_pleine,Pleine saison,224,194,43.111,27.45213810930547,56.212,13.938912391662598,7.421478279966026,3.6602414329590056,6.237,1.1100407929554916,15.241,-13.932,Matam,Ranérou,Zone soudano-sahélienne,15.125,-13.625,Matam,Ranérou,4.25,5.25,473.11,563.874266731163,8,18,3,0.0055313661875536,736.0619886813927,3.1183214836530806,PASSED
119,2010-07-13,2010,7,Phase_2_pleine,Pleine saison,194,193,42.889,26.01188530205445,48.96,6.6247148513793945,8.045278927338233,4.7878573693036905,8.53,1.7694126857668064,15.486,-13.58,Matam,Matam,Zone soudano-sahélienne,15.875,-14.375,Matam,Ranérou,3.0,5.0,333.96,536.3918351346125,6,14,2,0.0056770041473541,631.8587454776402,4.264861320047448,PASSED
123,2016-07-21,2016,7,Phase_2_pleine,Pleine saison,203,190,42.222,24.386855393961856,48.74,7.967841625213623,7.510709919168632,3.3145938147886325,6.465,1.0033533237174472,14.746,-15.056,Kaffrine,Koungheul,Zone soudano-sahélienne,12.375,-16.125,Sédhiou,Goudomp,4.25,5.25,473.11,565.179926502677,12,31,3,0.0057623834062591,737.0626919208239,3.2326809858633045,PASSED
124,2013-07-21,2013,7,Phase_2_pleine,Pleine saison,202,189,42.0,20.245505580195672,37.866,7.925976753234863,6.228673974280977,3.2517114631806883,6.42,1.052808211000687,15.32,-14.425,Matam,Ranérou,Zone soudano-sahélienne,12.375,-16.625,Ziguinchor,Oussouye,4.25,5.25,473.11,563.662827918012,10,21,3,0.0057918143097157,735.9000245118425,3.20999380611705,PASSED
127,1985-07-24,1985,7,Phase_2_pleine,Pleine saison,205,187,41.556,21.7254824255877,39.414,11.87559413909912,5.52162871441451,2.919236177259979,5.229,0.7110982534425524,14.829,-13.025,Matam,Kanel,Zone soudano-sahélienne,12.375,-12.375,Kédougou,Kédougou,4.25,5.25,473.11,564.9636743751956,9,16,3,0.0056930187182218,736.8968827885772,2.614727454637385,PASSED
135,1999-07-01,1999,7,Phase_2_pleine,Pleine saison,182,184,40.889,17.904085770897243,39.966,5.528180599212647,6.535335707420924,3.580615437915484,8.078,1.3512157583109503,14.914,-13.028,Matam,Kanel,Zone soudano-sahélienne,12.375,-11.375,Kédougou,Saraya,4.25,5.5,473.11,591.6357949411238,9,21,3,0.006158907840057,757.5394223112191,4.039026609766321,PASSED
138,1999-08-14,1999,8,Phase_2_pleine,Pleine saison,226,184,40.889,26.5041628246722,54.041,11.781922340393066,8.180392843636435,3.021868821432201,6.167,0.8318392832375773,14.751,-14.407,Tambacounda,Koumpentoum,Zone soudano-sahélienne,12.875,-16.625,Ziguinchor,Bignona,4.25,5.25,473.11,565.1688358672976,13,29,3,0.0059525113979657,737.0541876521675,3.083590999018961,PASSED
142,1994-07-21,1994,7,Phase_2_pleine,Pleine saison,202,182,40.444,25.403438484275732,45.829,9.920208930969238,7.684968536870354,3.079879346647933,5.663,0.7868953591185271,14.101,-13.457,Tambacounda,Tambacounda,Zone soudano-sahélienne,13.875,-14.625,Kaffrine,Malem-Hodar,4.25,4.0,473.11,431.86263583597184,6,17,3,0.0059973431473014,640.5766142556199,2.831713788703783,PASSED
143,2005-07-06,2005,7,Phase_2_pleine,Pleine saison,187,182,40.444,26.115016989655548,46.096,8.29749584197998,8.051346473627078,2.9306215875065478,4.672,0.5836891249780413,13.362,-14.252,Tambacounda,Tambacounda,Zone soudanienne,12.625,-15.375,Kolda,Kolda,4.25,5.75,473.11,622.76172875763,12,31,3,0.0060167633951785,782.0902974114894,2.3361411450601515,PASSED
149,1989-08-24,1989,8,Phase_2_pleine,Pleine saison,236,180,40.0,37.35773302184211,84.866,14.200054168701172,12.846373272781811,4.252952542396569,7.517,1.258477509900914,14.935,-15.275,Kaffrine,Koungheul,Zone soudano-sahélienne,12.875,-16.625,Ziguinchor,Bignona,3.75,4.25,417.45,457.1287362851993,12,30,3,0.0062124983307016,619.0566994732416,3.758608171261268,PASSED
155,2020-07-17,2020,7,Phase_2_pleine,Pleine saison,199,176,39.111,30.630419980395924,76.348,10.64999294281006,13.355870556117909,3.475414515233942,7.151,1.0979399267291174,13.567,-14.257,Tambacounda,Tambacounda,Zone soudano-sahélienne,12.375,-14.875,Kolda,Kolda,4.0,5.25,445.28,568.1216454726577,9,23,3,0.0067620720536976,721.8285705793032,3.5754119598459235,PASSED
166,1999-07-12,1999,7,Phase_2_pleine,Pleine saison,193,171,38.0,21.856001597398905,47.242,8.043292045593262,7.75660785958129,4.2503727572411965,10.303,1.5552406353587365,15.508,-14.746,Louga,Linguère,Zone sahélienne,16.125,-15.375,Louga,Linguère,4.0,5.75,445.28,616.7864009373153,10,23,3,0.006584509830995,760.7231727975734,5.151420675929718,PASSED
171,1981-07-05,1981,7,Phase_2_pleine,Pleine saison,186,170,37.778,20.678639131433822,40.481,6.072300910949707,7.896757729192365,2.696915524462517,4.553,0.5433010666686123,13.914,-14.347,Tambacounda,Koumpentoum,Zone soudano-sahélienne,12.625,-14.625,Kolda,Médina Yoro Foulah,4.25,4.0,473.11,432.21373247001696,11,23,3,0.0067401899889311,640.8133683340754,2.2764082680602344,PASSED
172,2002-07-06,2002,7,Phase_2_pleine,Pleine saison,187,169,37.556,25.184775107005645,61.457,4.05540132522583,10.429780677722055,4.800254705800432,11.071,2.500998631368242,15.038,-15.011,Kaffrine,Koungheul,Zone soudano-sahélienne,15.125,-15.625,Louga,Linguère,3.75,5.75,417.45,618.1706693291978,11,31,3,0.0069319762009934,745.9219074701509,5.53535264505063,PASSED
175,2021-08-15,2021,8,Phase_2_pleine,Pleine saison,227,168,37.333,26.16406128520057,40.333,13.608071327209473,5.592106179205334,3.393988387560383,5.846,0.9536869369450496,15.349,-15.023,Louga,Linguère,Zone soudano-sahélienne,15.375,-15.875,Louga,Louga,3.0,5.25,333.96,563.5849564115783,11,27,2,0.0062242947345068,655.1009666692156,2.923018345132733,PASSED
180,2021-08-02,2021,8,Phase_2_pleine,Pleine saison,214,166,36.889,29.54164993332093,54.328,11.88559341430664,8.300572778977402,4.191376707444249,8.758,1.552967757253599,15.442,-14.645,Matam,Ranérou,Zone soudano-sahélienne,15.625,-13.375,Matam,Matam,4.25,4.75,473.11,509.681818694539,10,25,3,0.0064996927658408,695.4197428947303,4.379061641844225,PASSED
181,2022-07-22,2022,7,Phase_2_pleine,Pleine saison,203,166,36.889,32.64894534880857,81.951,8.96279525756836,14.797171086657348,3.846339999247373,7.137,1.3243545346367986,14.031,-15.57,Kaolack,Nioro du Rip,Zone soudano-sahélienne,12.625,-16.625,Ziguinchor,Oussouye,4.25,4.25,473.11,458.99362533655903,13,32,3,0.0072614988838113,659.1723678975003,3.56861242606926,PASSED
182,1987-08-06,1987,8,Phase_2_pleine,Pleine saison,218,166,36.889,33.24722638762141,68.318,11.357948303222656,13.817226271506106,3.5620057534277496,6.287,1.1429580843306393,14.313,-15.562,Kaolack,Guinguinéo,Zone soudano-sahélienne,12.375,-16.625,Ziguinchor,Oussouye,4.25,5.0,473.11,539.3222697186171,13,31,3,0.0070645502079924,717.4270507267207,3.1433087349116704,PASSED
183,1983-08-21,1983,8,Phase_2_pleine,Pleine saison,233,166,36.889,31.31001959651349,55.453,12.455865859985352,9.801785076727429,2.9286666039261533,5.541,0.7907736788728942,14.243,-13.277,Tambacounda,Goudiry,Zone soudano-sahélienne,12.875,-13.125,Kédougou,Salémata,4.0,5.25,445.28,566.4648402609506,9,20,3,0.0066144817517284,720.5252920625786,2.7705181609862506,PASSED
187,2008-07-21,2008,7,Phase_2_pleine,Pleine saison,203,164,36.444,26.22119495345325,49.565,6.918336868286133,8.87072605013278,3.4495417846213727,7.132,1.117528713647472,14.754,-14.886,Kaffrine,Koungheul,Zone soudano-sahélienne,15.125,-13.625,Matam,Ranérou,3.75,4.75,417.45,511.334527256641,11,26,3,0.0067954229385739,660.0965947418397,3.566171364058868,PASSED
191,2010-08-16,2010,8,Phase_2_pleine,Pleine saison,228,163,36.222,26.61032730523794,50.054,12.328102111816406,8.379490832635122,2.9254925968610994,6.957,0.8511762835661341,14.784,-13.511,Tambacounda,Goudiry,Zone soudano-sahélienne,13.375,-13.875,Tambacounda,Tambacounda,4.25,5.75,473.11,618.8987142788377,8,18,3,0.0067433105154371,779.0177668294854,3.478422572628977,PASSED
197,1985-07-19,1985,7,Phase_2_pleine,Pleine saison,200,159,35.333,19.5410607295966,34.721,9.442131996154783,5.5813359132067495,3.4152481842152262,7.655,1.2468430604456684,15.548,-14.512,Matam,Ranérou,Zone sahélienne,16.125,-15.375,Louga,Linguère,3.25,5.75,361.79,616.6679369232648,12,26,3,0.0068023856283438,714.9624831008238,3.82752864731752,PASSED
198,2013-08-29,2013,8,Phase_2_pleine,Pleine saison,241,159,35.333,48.1417200580333,79.875,19.397518157958984,15.628051273449934,3.974580787477603,7.084,1.2898502312262743,13.323,-13.448,Tambacounda,Tambacounda,Zone soudanienne,12.625,-13.625,Tambacounda,Tambacounda,3.0,4.75,333.96,514.5387494267958,7,18,2,0.0069520880685232,613.4161703926552,3.5419983643425774,PASSED
201,2005-07-20,2005,7,Phase_2_pleine,Pleine saison,201,158,35.111,23.552158862729616,43.51,9.999128341674805,6.314992812100411,3.5947145862393963,6.236,0.907261404700518,15.111,-14.929,Kaffrine,Koungheul,Zone soudano-sahélienne,15.375,-14.875,Louga,Linguère,3.0,4.25,333.96,456.7515850745434,10,26,2,0.0067841304707488,565.8191264932707,3.118165931675301,PASSED
202,1997-08-23,1997,8,Phase_2_pleine,Pleine saison,235,158,35.111,31.646727580058425,68.765,13.826067924499512,11.394361371599626,2.912820980404508,4.721,0.5787386360550336,14.272,-15.357,Kaffrine,Kaffrine,Zone soudano-sahélienne,12.875,-16.625,Ziguinchor,Bignona,4.25,3.75,473.11,404.56616842974665,12,31,3,0.0071495887752329,622.5004796286715,2.3607386967277053,PASSED
204,1989-08-11,1989,8,Phase_2_pleine,Pleine saison,223,157,34.889,28.89220373190133,54.91,12.007969856262209,9.29383411018624,3.4889404212285497,6.752,1.2142132619191028,14.879,-14.181,Matam,Ranérou,Zone soudano-sahélienne,14.875,-13.625,Matam,Ranérou,4.25,3.75,473.11,403.45310921075753,7,18,3,0.0070284926532632,621.7776723490699,3.3758583506160806,PASSED
206,2017-08-26,2017,8,Phase_2_pleine,Pleine saison,238,157,34.889,29.962342177227043,51.027,14.580401420593262,6.99011713401613,3.01731493104422,4.4,0.6133402497187179,14.526,-14.961,Kaffrine,Koungheul,Zone soudano-sahélienne,13.625,-15.125,Kaffrine,Malem-Hodar,4.25,3.25,473.11,350.22516052731225,11,25,3,0.0067160979288697,588.634628242666,2.200220385760881,PASSED
208,1989-08-16,1989,8,Phase_2_pleine,Pleine saison,228,156,34.667,45.26300930365538,83.036,18.73409843444824,15.929539729430587,3.363337246988964,6.731,1.160104430359274,13.223,-13.914,Tambacounda,Tambacounda,Zone soudanienne,13.375,-13.125,Tambacounda,Tambacounda,2.75,5.25,306.13,568.9345147035637,9,23,2,0.0072042098001244,646.0666065863329,3.3654964970353007,PASSED
211,2007-07-31,2007,7,Phase_2_pleine,Pleine saison,212,155,34.444,30.651040790927027,60.393,12.104671478271484,8.423655554451651,3.507959157698089,8.087,1.2787533917167402,14.61,-15.368,Kaffrine,Birkelane,Zone soudano-sahélienne,15.125,-16.125,Louga,Kébémer,4.25,4.0,473.11,430.88120228259726,12,30,3,0.0069388934232132,639.9153639197112,4.043482639926573,PASSED
216,2012-08-01,2012,8,Phase_2_pleine,Pleine saison,214,154,34.222,30.68283310184231,50.303,13.289931297302246,7.341481891209733,4.091693868318787,7.036,1.249623215823055,15.288,-12.715,Matam,Kanel,Zone soudano-sahélienne,14.625,-11.375,Matam,Kanel,3.0,3.5,333.96,375.8321040920644,4,9,2,0.0068652606452689,502.7713634484051,3.5179061668490754,PASSED
219,2005-07-03,2005,7,Phase_2_pleine,Pleine saison,184,153,34.0,23.16044030781665,43.263,9.139784812927246,7.376371684462926,3.122643847440838,5.708,0.7701424008305887,13.87,-14.11,Tambacounda,Tambacounda,Zone soudano-sahélienne,13.375,-15.375,Kolda,Kolda,4.0,5.25,445.28,567.3893265976689,10,22,3,0.0071989278693247,721.2523339213234,2.8540665731479304,PASSED
224,2008-08-23,2008,8,Phase_2_pleine,Pleine saison,236,152,33.778,38.427739331596776,66.341,15.034870147705078,13.218921620815497,3.40443932257569,6.245,0.9620798345397984,13.894,-12.378,Tambacounda,Goudiry,Zone soudano-sahélienne,14.125,-11.625,Tambacounda,Goudiry,4.25,3.0,473.11,324.1895243969501,4,11,3,0.0073574476875878,573.525858378435,3.122292978893509,PASSED
227,2005-08-01,2005,8,Phase_2_pleine,Pleine saison,213,151,33.556,22.330969608382677,50.182,12.660531997680664,6.580795950529665,2.737005260977877,5.119,0.5444253337385805,15.092,-14.102,Matam,Ranérou,Zone soudano-sahélienne,15.125,-13.625,Matam,Ranérou,3.25,4.75,361.79,510.53172608412,8,21,3,0.0071976448607316,625.7272977511296,2.5597116392044934,PASSED
239,2004-07-06,2004,7,Phase_2_pleine,Pleine saison,188,147,32.667,16.355006062254613,27.757,8.069993019104004,4.6518345397971705,3.209885663097037,6.313,1.008799591014584,15.271,-14.767,Kaffrine,Koungheul,Zone soudano-sahélienne,15.125,-15.625,Louga,Linguère,3.25,5.75,361.79,617.489487777349,10,26,3,0.0073530594218913,715.6712061610646,3.156375823496411,PASSED
242,1992-08-30,1992,8,Phase_2_pleine,Pleine saison,243,147,32.667,29.808687320371877,59.383,13.082782745361328,10.541939707170028,2.858097846929029,5.27,0.7130794042557074,14.105,-13.079,Tambacounda,Goudiry,Zone soudano-sahélienne,13.625,-13.375,Tambacounda,Tambacounda,4.25,5.25,473.11,566.8102053302251,10,19,3,0.0076535417311425,738.313531886347,2.6352279123717217,PASSED
246,1998-07-20,1998,7,Phase_2_pleine,Pleine saison,201,146,32.444,25.75647303176253,54.119,10.787944793701172,8.58034291465879,3.031846065461017,5.305,0.8189352127740595,14.105,-14.405,Tambacounda,Koumpentoum,Zone soudano-sahélienne,13.375,-14.875,Kolda,Kolda,4.0,4.5,445.28,485.8364724443368,12,27,3,0.0076094376748011,659.0230338972659,2.6525924619962606,PASSED
249,2021-07-29,2021,7,Phase_2_pleine,Pleine saison,210,145,32.222,26.6939769942185,50.098,12.647007942199709,8.037886306574523,3.477785674234084,6.406,0.9114365333642368,14.922,-13.016,Matam,Kanel,Zone soudano-sahélienne,14.125,-13.375,Tambacounda,Tambacounda,4.25,4.5,473.11,484.0465743567804,4,9,3,0.0075218527655161,676.8560767597008,3.202909043507065,PASSED
257,2017-08-23,2017,8,Phase_2_pleine,Pleine saison,235,144,32.0,45.52244867218865,95.478,20.623119354248047,16.964939429497964,3.5319959687391664,6.311,1.0000109983819714,13.296,-14.704,Kolda,Kolda,Zone soudanienne,12.375,-15.125,Sédhiou,Bounkiling,2.5,4.25,278.3,460.4285906635839,9,21,2,0.0079089192891323,538.0012731517967,3.155695284039448,PASSED
258,1996-08-24,1996,8,Phase_2_pleine,Pleine saison,237,144,32.0,34.093885289298164,60.803,15.31600856781006,10.663394708878055,2.8530089569795845,5.926,0.7516821059178053,13.749,-14.431,Tambacounda,Tambacounda,Zone soudano-sahélienne,14.125,-13.875,Tambacounda,Tambacounda,3.75,4.0,417.45,432.5209194976181,11,25,3,0.0076237661429201,601.1146824259619,2.963155017336743,PASSED
259,2008-08-27,2008,8,Phase_2_pleine,Pleine saison,240,144,32.0,30.34537918700112,62.132,13.522693634033203,10.52445794452909,2.540385711403563,4.14,0.436848309480055,13.906,-13.195,Tambacounda,Tambacounda,Zone soudano-sahélienne,12.375,-14.875,Kolda,Kolda,4.25,4.25,473.11,459.24291381348974,6,16,3,0.0077797624533289,659.3459762430529,2.0699010048055304,PASSED
261,2003-08-08,2003,8,Phase_2_pleine,Pleine saison,220,143,31.778,41.36521040643012,68.328,13.644857406616213,11.476800635613374,4.854117220895118,8.966,1.9298672269590005,14.88,-12.329,Matam,Kanel,Zone soudano-sahélienne,14.375,-11.375,Kédougou,Saraya,4.25,3.25,473.11,349.6576785162758,4,10,3,0.0075313203576878,588.2971652535742,4.483198184949194,PASSED
262,2016-08-16,2016,8,Phase_2_pleine,Pleine saison,229,143,31.778,27.833188697174712,56.677,12.981209754943848,8.738877605968908,2.773598665290881,5.793,0.6922981350715325,14.541,-15.246,Kaffrine,Koungheul,Zone soudano-sahélienne,14.875,-17.125,Thiès,Thiès,4.25,4.25,473.11,457.9561978246495,13,29,3,0.0076823721808342,658.4504093901146,2.8967086327329907,PASSED
263,1982-07-28,1982,7,Phase_2_pleine,Pleine saison,209,143,31.778,29.26311860384641,70.635,10.521549224853516,13.649181515480164,2.777413741171263,5.168,0.762023702290831,13.46,-13.438,Tambacounda,Tambacounda,Zone soudanienne,12.375,-12.375,Kédougou,Kédougou,4.25,5.75,473.11,622.5076613586282,9,23,3,0.0085143809096154,781.8880040966152,2.583994594798374,PASSED
266,2009-08-28,2009,8,Phase_2_pleine,Pleine saison,240,142,31.556,34.83324319543973,132.572,13.714282989501951,13.497027847130688,3.6106208796535935,6.78,1.1877526333404247,14.588,-15.72,Kaffrine,Birkelane,Zone soudano-sahélienne,12.875,-16.625,Ziguinchor,Bignona,4.25,3.0,473.11,323.1931363541248,13,32,3,0.0080995581161699,572.9632325781611,3.390108098355741,PASSED
268,1993-08-16,1993,8,Phase_2_pleine,Pleine saison,228,142,31.556,32.36373722721154,72.343,11.359696388244627,14.69013861179731,3.3292007091355504,6.285,1.1043714947777126,14.355,-14.705,Kaffrine,Koungheul,Zone soudano-sahélienne,13.125,-15.125,Kolda,Kolda,4.25,3.75,473.11,404.4157838504072,11,25,3,0.0084931823514777,622.4027544342483,3.1423998308177934,PASSED
273,1985-07-18,1985,7,Phase_2_pleine,Pleine saison,199,140,31.111,23.27047918183463,39.12,10.16824436187744,5.715513800586911,2.879527793159193,5.203,0.6330730513017343,14.012,-13.121,Tambacounda,Goudiry,Zone soudano-sahélienne,14.875,-13.125,Matam,Kanel,4.25,4.5,473.11,486.0342312144338,6,18,3,0.0075737525521395,678.2789517685226,2.6016221466316747,PASSED
275,1985-08-01,1985,8,Phase_2_pleine,Pleine saison,213,139,30.889,32.734530140170094,63.674,12.847290992736816,11.768516496529102,4.009671016639801,7.78,1.4243885149289566,14.909,-12.644,Matam,Kanel,Zone soudano-sahélienne,14.375,-11.375,Kédougou,Saraya,4.25,5.0,473.11,537.8635959283545,7,14,3,0.0081241021452626,716.3311457175237,3.889910066357451,PASSED
276,2008-07-01,2008,7,Phase_2_pleine,Pleine saison,183,139,30.889,16.850826472687206,37.407,4.0989179611206055,6.856046833194244,2.821773341109401,4.56,0.6743121706254839,14.128,-14.915,Kaffrine,Malem-Hodar,Zone soudano-sahélienne,12.875,-16.625,Ziguinchor,Bignona,4.0,5.75,445.28,620.7302886283388,13,32,3,0.0083851858550955,763.9243237851645,2.280225385758946,PASSED
277,1989-07-16,1989,7,Phase_2_pleine,Pleine saison,197,138,30.667,25.019643880318903,49.085,7.369480133056641,8.180156310759545,3.40815731414624,8.605,1.5488750936325912,14.155,-14.865,Kaffrine,Malem-Hodar,Zone soudano-sahélienne,14.625,-16.375,Diourbel,Bambey,3.5,5.25,389.62,566.6860829796868,14,30,3,0.0080209846206134,687.7040431885365,4.302580622415952,PASSED
278,2013-08-12,2013,8,Phase_2_pleine,Pleine saison,224,138,30.667,25.13771030868309,48.174,11.998671531677246,6.806141376437045,3.636305172845237,6.062,1.0761555934466371,15.694,-13.615,Matam,Matam,Zone sahélienne,15.125,-15.125,Kaffrine,Koungheul,3.0,5.0,333.96,535.8502954538469,5,10,2,0.0077775931346787,631.3990913641506,3.030917847791224,PASSED
282,2004-07-24,2004,7,Phase_2_pleine,Pleine saison,206,138,30.667,21.77207677260689,42.138,10.04275131225586,5.759925723924864,2.566034433204804,4.543,0.5750020268567605,14.689,-14.734,Kaffrine,Koungheul,Zone soudano-sahélienne,12.375,-16.375,Ziguinchor,Oussouye,4.25,5.75,473.11,619.1705423823948,13,30,3,0.007753548457412,779.2337409623052,2.2714797808242,PASSED
283,2016-07-27,2016,7,Phase_2_pleine,Pleine saison,209,138,30.667,21.781032334203307,51.763,10.756229400634766,9.16293435068937,2.749618571904087,4.265,0.5130914858246961,14.973,-14.211,Matam,Ranérou,Zone soudano-sahélienne,12.375,-14.875,Kolda,Kolda,4.25,5.0,473.11,537.702276544007,8,19,3,0.0085288052618467,716.210025551589,2.132520352629826,PASSED
289,2020-07-14,2020,7,Phase_2_pleine,Pleine saison,196,136,30.222,23.513566914726702,66.538,7.2228803634643555,10.54602963325556,3.4341306757477685,6.799,1.2534652911346444,14.547,-15.44,Kaffrine,Birkelane,Zone soudano-sahélienne,12.375,-16.125,Sédhiou,Goudomp,4.25,4.0,473.11,431.0050508390705,13,26,3,0.0088320565006076,639.9987627712961,3.3996215398016667,PASSED
290,1994-08-14,1994,8,Phase_2_pleine,Pleine saison,226,136,30.222,39.55539358363432,81.362,17.407703399658203,13.556511472854105,3.084610317974592,6.321,0.8623315154105221,13.462,-14.426,Tambacounda,Tambacounda,Zone soudanienne,12.375,-13.375,Kédougou,Salémata,2.75,5.5,306.13,595.4370083945395,10,25,2,0.0082166066596649,669.522821934278,3.160317664322811,PASSED
295,1999-08-21,1999,8,Phase_2_pleine,Pleine saison,233,136,30.222,23.471298161674948,43.871,14.355896949768066,5.994670254696864,2.798670138357658,4.532,0.6047286516358628,15.378,-14.344,Matam,Ranérou,Zone soudano-sahélienne,13.375,-14.125,Tambacounda,Tambacounda,3.5,5.5,389.62,590.339817060533,8,20,3,0.0078325834677858,707.3222985189027,2.266157108048706,PASSED
