rank,date,source,total_area_km2,num_pixels_affected,coverage_percent,average_pixel_area_km2,centroid_lat,centroid_lon,centroid_region,centroid_department,centroid_climate_zone,max_intensity_mm,max_intensity_lat,max_intensity_lon,max_intensity_region,max_intensity_department,lat_extent_deg,lon_extent_deg,lat_span_km,intensity_stats_mean_mm,intensity_stats_median_mm,intensity_stats_std_mm,intensity_stats_min_mm,intensity_stats_max_mm,intensity_stats_p25_mm,intensity_stats_p75_mm,intensity_stats_p90_mm,intensity_stats_p95_mm,intensity_stats_p99_mm,intensity_stats_mean_anomaly,intensity_stats_max_anomaly,intensity_stats_extreme_pixels_pct,geometry_metrics_lat_extent,geometry_metrics_lon_extent,geometry_metrics_lat_span_km,shape_metrics_total_area_km2,shape_metrics_equivalent_radius_km,shape_metrics_perimeter_approx_km,shape_metrics_compactness,shape_metrics_elongation,connectivity_num_clusters,connectivity_largest_cluster_size,connectivity_largest_cluster_ratio,connectivity_fragmentation_index,geographic_analysis_total_coordinates,geographic_analysis_valid_coordinates,intensity_density,anomaly_severity,spatial_concentration
1031,1997-07-09,CHIRPS,43465.8828125,58,12.88888888888889,749.4117431640625,14.53622293427929,-15.065607364242119,Kaffrine,Koungheul,Zone soudano-sahélienne,30.792707443237305,14.375,-14.625,Kaffrine,Koungheul,3.0,4.0,333.96,18.97740151964385,18.500239372253418,4.641369656265402,9.840008735656738,30.792707443237305,16.064526081085205,22.089835166931152,23.907934761047365,28.089141368865967,30.507061653137207,2.6577966244440607,4.682903718470271,18.96551724137931,3.0,4.0,333.96,43465.8828125,117.62491607666016,739.0591430664062,1.0,1.708178997039795,3,51,0.8793103448275862,0.05172413793103448,58,58,18.98368448797444,2.6577966244440607,0.13682098769780238
1032,2010-09-23,CHIRPS,42731.97265625,57,12.666666666666666,749.6837158203125,14.33692382837653,-15.919794520456316,Diourbel,Diourbel,Zone soudano-sahélienne,45.359832763671875,13.375,-16.125,Kaolack,Nioro du Rip,4.25,5.25,473.10999999999996,22.978498860409385,22.626140594482422,6.293244427279687,10.009149551391602,45.359832763671875,19.22553253173828,26.166465759277344,30.036368179321286,33.387977600097656,39.639586486816384,2.6932475393500885,4.347255974993106,29.82456140350877,4.25,5.25,473.10999999999996,42731.97265625,116.62764739990234,732.7931518554688,1.0,0.7355718016624451,5,45,0.7894736842105263,0.08771929824561403,57,57,22.996668359533867,2.6932475393500885,0.14874824695673228
1033,2017-10-04,CHIRPS,40361.8828125,54,12.0,747.4422607421875,15.168335786032166,-15.077671006700607,Kaffrine,Koungheul,Zone soudano-sahélienne,16.637361526489258,12.375,-16.375,Ziguinchor,Oussouye,2.0,5.25,222.64,11.043806906099674,10.954020500183105,2.314053236723755,5.885026931762695,15.877123832702637,9.860897064208984,12.322482347488403,14.29157648086548,14.928307771682737,15.668715238571167,2.7716031217604598,3.9785597776816677,37.03703703703704,2.0,5.25,222.64,40361.8828125,113.3471908569336,712.181396484375,1.0000001192092896,2.993272066116333,3,43,0.7962962962962963,0.05555555555555555,54,54,11.044640131690874,2.7716031217604598,0.11689701169179556
1034,1983-07-21,CHIRPS,59659.0703125,79,17.555555555555557,755.1781005859375,12.77609815882435,-14.334435304375251,Kolda,Médina Yoro Foulah,Zone soudanienne,45.17864227294922,12.375,-13.125,Kédougou,Salémata,1.5,5.25,166.98,29.41667979276633,28.578453063964844,5.670927650235083,20.333759307861328,45.17864227294922,25.166223526000977,32.900089263916016,36.35736846923828,40.73693923950195,43.83534530639648,2.2949076209837216,3.923241990607015,11.39240506329114,1.5,5.25,166.98,59659.0703125,137.80447387695312,865.85107421875,0.9999999403953552,3.334944009780884,1,79,1.0,0.012658227848101266,79,79,29.421933267865025,2.2949076209837216,0.10748760231158028
1035,2020-07-16,CHIRPS,44117.44140625,59,13.11111111111111,747.7532348632812,14.915647042390502,-14.01840314232643,Matam,Ranérou,Zone soudano-sahélienne,28.000661849975586,15.125,-14.625,Kaffrine,Koungheul,4.25,5.0,473.10999999999996,17.395168651968746,17.17473793029785,4.617436959315211,7.456859111785889,28.000661849975586,13.885592460632324,20.69849395751953,23.527402114868163,25.008461952209473,27.225662117004397,2.372995112209067,3.9055721969618995,11.864406779661017,4.25,5.0,473.10999999999996,44117.44140625,118.50324249267578,744.577880859375,0.9999997615814209,1.2703392505645752,7,42,0.711864406779661,0.11864406779661017,59,59,17.407668583892015,2.372995112209067,0.1514140142299849
1036,1997-10-06,CHIRPS,40617.9140625,54,12.0,752.18359375,13.695563200058627,-12.330480507491183,Tambacounda,Goudiry,Zone soudano-sahélienne,17.666973114013672,13.125,-12.125,Tambacounda,Goudiry,2.75,2.0,306.13,12.956201641647905,12.852829456329346,2.518379621364125,7.2759575843811035,17.666973114013672,10.762245416641235,15.006020784378052,16.26810932159424,16.66495361328125,17.410970077514648,2.5538081278636215,3.839022675100407,16.666666666666668,2.75,2.0,306.13,40617.9140625,113.70612335205078,714.4366455078125,1.0000001192092896,1.0396647453308105,3,49,0.9074074074074074,0.05555555555555555,54,54,12.960670155320582,2.5538081278636215,0.11074893902342531
1037,1999-09-06,CHIRPS,76923.59375,102,22.666666666666668,754.1528930664062,13.04357922059058,-13.828739426260203,Tambacounda,Tambacounda,Zone soudanienne,52.4169921875,12.375,-12.375,Kédougou,Kédougou,2.0,5.25,222.64,27.268639583213655,25.26417827606201,6.923640824552948,18.639497756958008,52.4169921875,21.992189407348633,30.914600372314453,35.91058006286621,40.06214408874511,47.60378459930419,2.0098924630498485,3.7291126130178003,3.9215686274509802,2.0,5.25,222.64,76923.59375,156.4785614013672,983.183837890625,1.0,2.2705936431884766,8,57,0.5588235294117647,0.0784313725490196,102,102,27.28027478488142,2.0098924630498485,0.13585600028979639
1038,2000-06-29,CHIRPS,49426.4609375,66,14.666666666666666,748.8857421875,14.330482409679208,-12.599998478898591,Tambacounda,Goudiry,Zone soudano-sahélienne,25.561874389648438,12.625,-14.125,Kolda,Médina Yoro Foulah,4.25,4.0,473.10999999999996,14.260846564264009,13.610863208770752,4.76097458924657,6.499686241149902,25.561874389648438,10.423852443695068,16.62960958480835,21.158394813537598,22.777583122253418,25.12032670974731,2.3512217436701928,3.59806992913837,7.575757575757576,4.25,4.0,473.10999999999996,49426.4609375,125.43097686767578,788.1060791015625,1.0000001192092896,0.7780366539955139,11,46,0.696969696969697,0.16666666666666666,66,66,14.285609290002586,2.3512217436701928,0.18748053659630415
1039,1992-07-15,CHIRPS,60410.4296875,80,17.77777777777778,755.13037109375,12.76195279770048,-13.66769811354653,Tambacounda,Tambacounda,Zone soudanienne,40.1766242980957,12.375,-16.625,Ziguinchor,Oussouye,1.5,5.25,166.98,25.978878140449524,24.366113662719727,6.449416764681306,16.522300720214844,40.1766242980957,20.555052280426025,30.43892765045166,36.847913360595705,37.16413974761963,39.4356436920166,2.185578392791668,3.465098684787379,5.0,1.5,5.25,166.98,60410.4296875,138.66952514648438,871.286376953125,0.9999999403953552,4.049615859985352,3,64,0.8,0.0375,80,80,25.986672743889883,2.185578392791668,0.14005956551889898
1040,2010-08-08,CHIRPS,92739.703125,123,27.333333333333332,753.9813232421875,13.096412718046452,-13.354232175143007,Tambacounda,Tambacounda,Zone soudanienne,66.38224792480469,12.375,-14.875,Kolda,Kolda,3.0,5.25,333.96,31.89677370273001,30.58312225341797,8.394373272564717,19.590784072875977,66.38224792480469,25.743340492248535,36.360971450805664,40.65750732421875,46.7618354797363,61.33487792968751,1.950231167048166,3.405203351129341,6.504065040650406,3.0,5.25,333.96,92739.703125,171.81375122070312,1079.5377197265625,0.9999997615814209,2.0631823539733887,2,122,0.991869918699187,0.016260162601626018,123,123,31.91001541191823,1.950231167048166,0.14024016820729157
1041,2003-09-05,CHIRPS,73011.6953125,97,21.555555555555557,752.6978759765625,13.458086816772122,-14.129275371161752,Tambacounda,Tambacounda,Zone soudanienne,45.872554779052734,12.375,-12.875,Kédougou,Kédougou,3.0,4.5,333.96,25.59035690543578,23.880779266357422,5.883159656732278,16.91493034362793,45.872554779052734,21.194923400878906,28.7081356048584,33.74144897460938,37.61560058593749,42.75860824584959,2.0355944300911215,3.2008586478474776,2.0618556701030926,3.0,4.5,333.96,73011.6953125,152.44784545898438,957.8580932617188,0.9999999403953552,1.0983957052230835,3,83,0.8556701030927835,0.030927835051546393,97,97,25.60520642359979,2.0355944300911215,0.12288943265154284
1042,1990-08-04,CHIRPS,65408.98828125,87,19.333333333333332,751.8274536132812,13.567070317769184,-12.428530855320505,Tambacounda,Goudiry,Zone soudano-sahélienne,50.41590881347656,12.375,-12.875,Kédougou,Kédougou,4.0,4.25,445.28,26.46254346562528,24.92412757873535,8.24223922800731,12.552163124084473,50.41590881347656,20.234704971313477,31.22036075592041,36.90634765625,40.7991641998291,50.20201766967774,2.015581991510812,2.7508669686748894,0.0,4.0,4.25,445.28,65408.98828125,144.29249572753906,906.6165161132812,1.0000001192092896,0.8073509931564331,10,51,0.5862068965517241,0.11494252873563218,87,87,26.494614215653524,2.015581991510812,0.17203670504904545
1043,1998-09-08,CHIRPS,51771.125,69,15.333333333333334,750.30615234375,14.37838255658521,-12.21788883006979,Tambacounda,Goudiry,Zone soudano-sahélienne,89.59623718261719,14.375,-11.625,Tambacounda,Bakel,4.25,5.0,473.10999999999996,38.91635177446448,34.2674446105957,19.50537597613755,11.11107063293457,89.59623718261719,22.149690628051758,51.066890716552734,70.40048065185549,77.66220550537109,85.64432342529292,4.802343792488031,11.896666637100878,60.869565217391305,4.25,5.0,473.10999999999996,51771.125,128.37156677246094,806.5823364257812,1.000000238418579,1.019225835800171,8,37,0.5362318840579711,0.11594202898550725,69,69,38.909704228352865,4.802343792488031,0.2747453121917276
1044,2023-07-24,CHIRPS,48140.0703125,64,14.222222222222221,752.1885986328125,13.624791555241192,-15.730772065948168,Kaffrine,Malem-Hodar,Zone soudano-sahélienne,53.15640640258789,12.375,-14.625,Kolda,Médina Yoro Foulah,3.0,3.0,333.96,28.699192821979523,27.255565643310547,7.6613555296076505,14.9544677734375,53.15640640258789,23.711220741271973,31.720200061798096,41.3315155029297,45.09970245361327,49.2179595184326,3.0138144638364146,7.681665692835855,43.75,3.0,3.0,333.96,48140.0703125,123.7879638671875,777.78271484375,1.0000001192092896,0.8089793920516968,3,34,0.53125,0.046875,64,64,28.714299415899536,3.0138144638364146,0.14268562524607198
1045,2009-05-14,CHIRPS,39963.1953125,53,11.777777777777779,754.0225830078125,12.941155760300848,-12.124132299139932,Kédougou,Salémata,Zone soudanienne,21.1806583404541,13.125,-11.875,Tambacounda,Goudiry,3.0,2.5,333.96,11.246587496321157,11.287588119506836,6.563219372984229,0.47868964076042175,21.1806583404541,5.356740951538086,17.05769920349121,19.843385696411133,20.589900588989256,21.05722717285156,4.097961117445136,6.6161534079007875,75.47169811320755,3.0,2.5,333.96,39963.1953125,112.7859878540039,708.6552734375,1.0000001192092896,1.08198082447052,6,46,0.8679245283018868,0.11320754716981132,53,53,11.258378546421188,4.097961117445136,0.3347940067142072
1046,2023-05-09,CHIRPS,39818.48046875,53,11.777777777777779,751.2921142578125,13.58864910303854,-12.516211169618174,Tambacounda,Goudiry,Zone soudano-sahélienne,6.592841625213623,12.625,-12.125,Kédougou,Kédougou,4.0,4.0,445.28,1.5747446250521913,0.7953194379806519,1.7599334817367005,0.12096285074949265,6.296444892883301,0.511917769908905,1.8573024272918701,4.646349334716799,5.869227123260498,6.277178268432617,3.2357247485515606,6.211198542469838,39.62264150943396,4.0,4.0,445.28,39818.48046875,112.58159637451172,707.3710327148438,1.0,1.539725422859192,4,28,0.5283018867924528,0.07547169811320754,53,53,1.577856934340668,3.2357247485515606,0.5338376750021248
1047,1994-10-07,CHIRPS,40399.6953125,54,12.0,748.1425170898438,14.431735135641015,-12.617899751812201,Tambacounda,Goudiry,Zone soudano-sahélienne,21.090700149536133,12.375,-14.875,Kolda,Kolda,4.25,3.5,473.10999999999996,9.2938317766896,8.061049938201904,4.078790380932958,3.2445828914642334,21.090700149536133,6.352867841720581,11.632044315338135,16.031943035125735,17.107386302947997,20.254262561798093,3.2412534217166753,5.93100649221962,48.148148148148145,4.25,3.5,473.10999999999996,40399.6953125,113.40027618408203,712.5149536132812,1.0,0.7224339842796326,10,41,0.7592592592592593,0.18518518518518517,54,54,9.314463421966456,3.2412534217166753,0.23400069556604697
1048,1987-10-18,CHIRPS,39479.28125,53,11.777777777777779,744.89208984375,15.801463200102837,-15.522477045522105,Saint-Louis,Dagana,Zone sahélienne,10.537057876586914,15.625,-15.625,Saint-Louis,Dagana,1.75,2.5,194.81,4.59461828672661,4.225776195526123,1.907062174821182,1.6262587308883667,10.537057876586914,3.1803293228149414,5.305746555328369,7.22997627258301,8.246808910369872,9.824271621704098,3.409195781538657,5.902339346532443,62.264150943396224,1.75,2.5,194.81,39479.28125,112.1010513305664,704.3516845703125,1.0,1.466860055923462,1,53,1.0,0.018867924528301886,53,53,4.596617932732331,3.409195781538657,0.2255507539300028
1049,2016-10-30,CHIRPS,39868.07421875,53,11.777777777777779,752.2278442382812,13.719249383037543,-14.013489218688301,Tambacounda,Tambacounda,Zone soudano-sahélienne,7.885073184967041,13.375,-12.625,Tambacounda,Goudiry,2.0,4.0,222.64,4.240056818386294,4.210019111633301,1.2731640619501976,1.6104317903518677,7.885073184967041,3.5822947025299072,4.654784679412842,5.86799898147583,7.038097286224366,7.544910469055174,3.2283198449905903,5.480230219323346,54.716981132075475,2.0,4.0,222.64,39868.07421875,112.65167999267578,707.8114013671875,1.0000001192092896,2.4162967205047607,2,52,0.9811320754716981,0.03773584905660377,53,53,4.2410109955146345,3.2283198449905903,0.16080931042283786
1050,2006-07-22,CHIRPS,39429.125,53,11.777777777777779,743.9457397460938,16.136133879209716,-15.043876615372591,Louga,Linguère,Zone sahélienne,29.765344619750977,16.375,-14.625,Matam,Ranérou,2.0,3.0,222.64,19.03215410124581,19.195781707763672,4.742728049509162,9.894850730895996,29.765344619750977,15.466622352600098,22.518423080444336,25.19975471496582,26.08287811279297,29.159332885742185,3.4532827930472587,5.208625549191169,60.37735849056604,2.0,3.0,222.64,39429.125,112.02981567382812,703.9041137695312,1.0,1.8478282690048218,3,51,0.9622641509433962,0.05660377358490566,53,53,19.03280037919275,3.4532827930472587,0.1422468372634007
1051,1988-09-22,CHIRPS,39451.69921875,53,11.777777777777779,744.3717041015625,15.996830476403373,-14.556815599701634,Matam,Ranérou,Zone sahélienne,26.7073917388916,15.875,-14.375,Matam,Ranérou,2.25,4.5,250.46999999999997,17.324359102069206,16.71126365661621,4.336388363267314,9.670016288757324,26.7073917388916,13.640388488769531,20.06145477294922,23.552820205688477,24.369448471069333,26.288277816772457,3.1435305644820994,5.1662309788172704,45.283018867924525,2.25,4.5,250.46999999999997,39451.69921875,112.06188201904297,704.1055908203125,1.0,2.3008639812469482,5,34,0.6415094339622641,0.09433962264150944,53,53,17.326713725008858,3.1435305644820994,0.14247757635112812
1052,2018-07-03,CHIRPS,41116.96484375,55,12.222222222222221,747.5811767578125,14.969635503813457,-11.92477928747972,Matam,Kanel,Zone soudano-sahélienne,27.28670883178711,14.375,-11.375,Kédougou,Saraya,4.25,2.0,473.10999999999996,16.136333777687767,15.7705659866333,4.3307664999205295,8.310676574707031,27.28670883178711,13.238105297088623,18.793292999267578,22.13839340209961,23.786517143249508,26.06900722503662,2.9116818748147013,5.127178974966691,45.45454545454545,4.25,2.0,473.10999999999996,41116.96484375,114.40251922607422,718.812255859375,0.9999999403953552,0.497855007648468,3,52,0.9454545454545454,0.05454545454545454,55,55,16.14774432799693,2.9116818748147013,0.15145703958267087
1053,1989-08-14,CHIRPS,66751.65625,89,19.77777777777778,750.0186157226562,14.36909751596014,-15.08733311498294,Kaffrine,Koungheul,Zone soudano-sahélienne,41.571048736572266,15.125,-14.125,Matam,Ranérou,3.5,3.75,389.62,24.282168495521116,23.059852600097656,5.14206228200169,15.604530334472656,41.571048736572266,20.667579650878906,26.47610855102539,32.64508056640625,34.79994735717773,37.12267196655276,2.2240490171490763,5.064472665641389,17.97752808988764,3.5,3.75,389.62,66751.65625,145.7659454345703,915.8744506835938,1.0000001192092896,1.0225818157196045,10,52,0.5842696629213483,0.11235955056179775,89,89,24.285535727402987,2.2240490171490763,0.11416043509433327
1054,2021-10-26,CHIRPS,40006.33203125,53,11.777777777777779,754.83642578125,12.801108607034713,-13.982468829277122,Kolda,Vélingara,Zone soudanienne,18.291828155517578,12.375,-13.875,Kolda,Vélingara,2.5,4.5,278.29999999999995,9.665933496547195,9.583412170410156,3.4798020337228253,2.2714028358459473,18.291828155517578,7.602566719055176,11.082864761352539,13.515933799743655,17.260552978515623,18.24972930908203,2.9045592080867952,4.824079562577607,39.62264150943396,2.5,4.5,278.29999999999995,40006.33203125,112.84684753417969,709.0376586914062,1.0,2.429663896560669,4,29,0.5471698113207547,0.07547169811320754,53,53,9.671081607364687,2.9045592080867952,0.1945835284634485
1055,2011-10-17,CHIRPS,39701.22265625,53,11.777777777777779,749.0796508789062,14.590392823298345,-15.068984656383789,Kaffrine,Koungheul,Zone soudano-sahélienne,13.808302879333496,12.375,-15.375,Sédhiou,Bounkiling,2.5,3.0,278.29999999999995,5.638690192744417,5.399214267730713,1.4619660430587067,2.545250654220581,9.734806060791016,4.7179388999938965,6.303462028503418,7.417043209075928,8.17581844329834,9.569710464477538,2.4505560102266855,4.7215565049868555,7.547169811320755,2.5,3.0,278.29999999999995,39701.22265625,112.41570281982422,706.3287353515625,1.0,1.2306396961212158,5,38,0.7169811320754716,0.09433962264150944,53,53,5.641730464114831,2.4505560102266855,0.14298113980718474
1056,2022-06-13,CHIRPS,39725.93359375,53,11.777777777777779,749.5458984375,13.919099882773637,-12.278887522924293,Tambacounda,Goudiry,Zone soudano-sahélienne,22.751779556274414,12.875,-15.125,Kolda,Kolda,4.0,5.5,445.28,12.200951625716012,9.488319396972656,6.191094682238141,3.713721990585327,22.751779556274414,6.700253963470459,18.755922317504883,20.65709800720215,21.98527412414551,22.51071838378906,2.810133641285422,4.627548088198626,30.18867924528302,4.0,5.5,445.28,39725.93359375,112.45069122314453,706.5485229492188,1.0,0.8019537329673767,6,30,0.5660377358490566,0.11320754716981132,53,53,12.23387100568552,2.810133641285422,0.2846881502250256
1057,2020-07-12,CHIRPS,48763.171875,65,14.444444444444445,750.20263671875,14.084817118652367,-15.9941389217166,Fatick,Gossas,Zone soudano-sahélienne,39.618141174316406,12.375,-16.375,Ziguinchor,Oussouye,4.25,4.75,473.10999999999996,20.07072866146381,20.077775955200195,6.056605222462651,3.8457674980163574,39.618141174316406,16.827749252319336,23.436574935913086,26.571152114868166,29.24443550109863,36.087645568847655,2.636370370493358,4.506623482150387,32.30769230769231,4.25,4.75,473.10999999999996,48763.171875,124.58650970458984,782.8001708984375,1.0,0.7255014181137085,8,43,0.6615384615384615,0.12307692307692308,65,65,20.093506420854023,2.636370370493358,0.16268557570917186
1058,1997-07-10,CHIRPS,48815.046875,65,14.444444444444445,751.000732421875,13.891725994945029,-14.73750634191524,Kaffrine,Malem-Hodar,Zone soudano-sahélienne,41.4882698059082,12.625,-16.625,Ziguinchor,Oussouye,3.5,3.5,389.62,22.92085029895489,22.736867904663086,6.407366795581913,10.160229682922363,41.4882698059082,18.463523864746094,26.68906021118164,29.594093322753906,32.774602508544916,40.42290603637695,2.5666910067681465,4.438464716534015,26.153846153846153,3.5,3.5,389.62,48815.046875,124.65276336669922,783.2164306640625,1.0,0.7996499538421631,4,41,0.6307692307692307,0.06153846153846154,65,65,22.941547774319602,2.5666910067681465,0.15439777751869843
