date,rank,year,month,phase,phase_description,day_of_year,coverage_points,coverage_percent,mean_precip,max_precip,min_precip,std_precip,mean_anomaly,max_anomaly,std_anomaly,centroid_lat,centroid_lon,centroid_region,centroid_department,centroid_climate_zone,max_intensity_lat,max_intensity_lon,max_intensity_region,max_intensity_department,lat_extent_deg,lon_extent_deg,lat_extent_km,lon_extent_km,regions_affected,departments_affected,climate_zones_affected,intensity_concentration,spatial_dispersion,anomaly_severity,geographic_validation,cluster
1986-05-20,1256,1986,5,Phase_1_debut,Début de saison,140,42,9.333,2.663378906391916,9.654,0.2693578600883484,2.3951125081394657,3.621504548792692,6.362,1.0784890813805514,13.383,-14.109,Tambacounda,Tambacounda,Zone soudanienne,12.875,-14.625,Kolda,Médina Yoro Foulah,3.75,4.25,417.45,460.26328275993535,4,11,3,0.0430642184462984,621.3749311663227,3.181018774094436,PASSED,3
2004-05-28,1260,2004,5,Phase_1_debut,Début de saison,149,42,9.333,14.334827366329376,25.071,3.915987014770508,5.644009781506546,3.187385335681771,4.919,0.7452328170208907,13.064,-11.86,Tambacounda,Goudiry,Zone soudanienne,12.875,-11.375,Kédougou,Saraya,2.0,1.25,222.64,135.54871694079867,2,5,2,0.0275005004008441,260.656910471978,2.459285912646237,PASSED,3
2017-06-30,1263,2017,6,Phase_1_debut,Début de saison,181,42,9.333,21.46676846912929,31.999,13.917929649353027,4.240076154999262,2.7495971637722514,4.069,0.5865197207419381,13.458,-13.853,Tambacounda,Tambacounda,Zone soudanienne,13.125,-13.125,Tambacounda,Tambacounda,2.0,3.5,222.64,378.92135254956,5,11,2,0.0247384146469538,439.4882953282009,2.034655737365457,PASSED,3
2018-06-07,1274,2018,6,Phase_1_debut,Début de saison,158,42,9.333,15.18033761069888,21.208,11.23545265197754,2.330161013506221,2.3380837902513507,3.273,0.2795067729366122,12.924,-14.389,Kolda,Médina Yoro Foulah,Zone soudanienne,12.375,-15.625,Sédhiou,Goudomp,1.75,4.5,194.81,488.2495412776869,5,10,2,0.0243705197417994,525.679130412861,1.6362594930877827,PASSED,3
2015-06-10,1276,2015,6,Phase_1_debut,Début de saison,161,41,9.111,3.168505073320575,7.074,0.3606950342655182,1.4660386233758942,4.847761784201259,9.702,2.3098485671018367,15.813,-15.076,Louga,Linguère,Zone sahélienne,15.125,-13.875,Matam,Ranérou,1.5,3.0,166.98,321.32145317332754,3,8,2,0.0296117784263657,362.11848147918926,4.850862129288188,PASSED,3
1990-06-06,1277,1990,6,Phase_1_debut,Début de saison,157,41,9.111,6.9929373322463615,16.124,1.6874308586120603,3.675597900386272,3.405009370478996,8.865,1.2982871294091596,14.505,-14.308,Tambacounda,Koumpentoum,Zone soudano-sahélienne,13.875,-13.375,Tambacounda,Tambacounda,3.0,3.75,333.96,404.14373290001646,6,11,2,0.0311285829654737,524.2722863931107,4.432567418841371,PASSED,3
1994-05-16,1278,1994,5,Phase_1_debut,Début de saison,136,41,9.111,2.2886098332521394,6.2,0.3915154635906219,1.4546105481692198,3.153638688600388,7.988,1.3086660177115867,13.298,-13.774,Tambacounda,Tambacounda,Zone soudanienne,12.375,-14.875,Kolda,Kolda,3.0,3.75,333.96,406.2561601010635,4,8,2,0.0342431895979681,525.9024064002379,3.993976316754295,PASSED,3
2000-05-20,1279,2000,5,Phase_1_debut,Début de saison,141,41,9.111,9.368330719994336,19.515,0.2576873898506164,5.69433600048376,3.774821836557485,7.561,1.270191897163956,12.763,-12.516,Kédougou,Salémata,Zone soudanienne,12.375,-12.375,Kédougou,Kédougou,3.0,5.25,333.96,569.9896777594481,5,10,2,0.0334013456798182,660.6190325670458,3.780292547261014,PASSED,1
2010-05-24,1281,2010,5,Phase_1_debut,Début de saison,144,41,9.111,11.391404529897178,26.001,1.9059760570526123,5.576356292126592,3.979999268731081,7.106,1.241802809753979,13.254,-11.797,Tambacounda,Goudiry,Zone soudanienne,13.375,-11.625,Tambacounda,Goudiry,2.5,1.25,278.3,135.4433041431842,3,6,2,0.0302349492649515,309.5089198225523,3.552971859058995,PASSED,3
2008-05-21,1282,2008,5,Phase_1_debut,Début de saison,142,41,9.111,6.19059732919786,12.671,0.7057104706764221,3.2806609919113456,3.2482739856047296,6.981,1.3118090579279282,13.467,-12.242,Tambacounda,Goudiry,Zone soudanienne,13.375,-11.625,Tambacounda,Goudiry,2.75,2.0,306.13,216.5186127472342,3,6,3,0.03123997844153,374.9611817121697,3.490442324144733,PASSED,1
2005-06-11,1287,2005,6,Phase_1_debut,Début de saison,162,41,9.111,10.639945239555544,18.207,2.1534485816955566,4.083707552193284,3.042649415930909,5.743,0.8507744348191791,14.751,-11.813,Tambacounda,Bakel,Zone soudano-sahélienne,13.625,-12.375,Tambacounda,Goudiry,3.5,1.5,389.62,161.47652146515654,3,5,3,0.027983156265853,421.75632936505787,2.8717396632811467,PASSED,2
2007-05-20,1296,2007,5,Phase_1_debut,Début de saison,140,41,9.111,8.27757529405559,18.815,0.210095927119255,4.952601933544703,2.870437457384533,4.29,0.6745779352346967,12.953,-12.037,Kédougou,Salémata,Zone soudanienne,12.375,-12.125,Kédougou,Kédougou,4.25,2.5,473.11,271.2182450600888,3,7,3,0.0331214996496467,545.336959093618,2.14498555678718,PASSED,3
2011-06-14,1303,2011,6,Phase_1_debut,Début de saison,165,41,9.111,8.503414136607473,21.236,2.493624687194824,5.376292338658497,2.352843511863198,3.675,0.3894430551673979,14.357,-12.0,Tambacounda,Bakel,Zone soudano-sahélienne,13.125,-11.375,Kédougou,Saraya,3.5,2.25,389.62,242.6479583462393,3,6,3,0.0341400332630938,459.0008344922679,1.8376702050808515,PASSED,1
2010-05-16,1316,2010,5,Phase_1_debut,Début de saison,136,40,8.889,5.456072130799294,9.967,1.5954155921936035,2.3760286942722324,2.826072948138786,4.335,0.5903840762907201,12.749,-13.394,Tambacounda,Tambacounda,Zone soudanienne,12.375,-13.375,Kédougou,Salémata,1.25,2.0,139.15,217.15074738967337,3,6,2,0.0297411442016735,257.90922394326793,2.167425607738145,PASSED,3
2000-06-10,1318,2000,6,Phase_1_debut,Début de saison,162,40,8.889,10.406925398111344,17.62,1.3864843845367432,4.082206266761428,2.5775927254597715,4.053,0.5555768045418423,14.562,-12.542,Tambacounda,Bakel,Zone soudano-sahélienne,14.375,-12.625,Tambacounda,Goudiry,3.75,3.5,417.45,377.10378975773847,5,7,3,0.0288466707591495,562.5582493170361,2.02671706085244,PASSED,1
2011-06-27,1324,2011,6,Phase_1_debut,Début de saison,178,40,8.889,21.76001727581024,30.026,14.948382377624512,4.166005753896671,2.5890245933275224,3.501,0.4692675225464345,13.106,-12.016,Tambacounda,Goudiry,Zone soudanienne,12.625,-11.625,Kédougou,Saraya,1.5,1.75,166.98,189.73559227488795,2,5,2,0.0259163497546467,252.74871579352785,1.7507255252970135,PASSED,1
