date,phase,cluster,max_precip,mean_precip,coverage_percent,max_anomaly,mean_anomaly,year,month,day_of_year
1993-10-28,Phase_3_fin,7,16.898,6.509,29.333,8.817,4.039,1993,10,301
2002-06-06,Phase_1_debut,7,13.463,7.508,29.111,8.743,4.209,2002,6,157
2012-10-21,Phase_3_fin,3,15.199,6.271,29.111,8.316,4.212,2012,10,295
2021-08-16,Phase_2_pleine,2,67.992,36.372,29.111,6.826,3.75,2021,8,228
2001-08-25,Phase_2_pleine,2,44.619,27.868,29.111,6.058,3.247,2001,8,237
1997-06-06,Phase_1_debut,1,32.984,7.248,29.111,5.491,2.953,1997,6,157
2013-10-07,Phase_3_fin,2,38.83,13.174,29.111,5.43,2.912,2013,10,280
2011-09-02,Phase_3_fin,8,45.338,25.16,29.111,5.097,3.019,2011,9,245
2001-07-04,Phase_2_pleine,2,44.676,19.913,29.111,4.736,2.837,2001,7,185
2022-08-03,Phase_2_pleine,5,89.737,36.648,28.889,7.292,3.164,2022,8,215
1983-07-09,Phase_2_pleine,4,32.494,19.798,28.889,7.004,3.614,1983,7,190
2018-09-29,Phase_3_fin,7,44.703,19.642,28.889,6.905,3.81,2018,9,272
2003-08-18,Phase_2_pleine,7,69.106,32.07,28.889,6.021,3.172,2003,8,230
1989-08-15,Phase_2_pleine,5,40.252,22.967,28.889,4.279,2.889,1989,8,227
2010-07-16,Phase_2_pleine,8,37.904,22.814,28.889,3.607,2.681,2010,7,197
2014-07-17,Phase_2_pleine,7,38.369,20.701,28.667,3.792,2.601,2014,7,198
2004-07-12,Phase_2_pleine,7,38.915,20.341,28.667,3.327,2.547,2004,7,194
1986-09-28,Phase_3_fin,7,32.853,17.162,28.444,7.692,3.256,1986,9,271
2010-07-08,Phase_2_pleine,8,30.616,15.761,28.444,5.915,2.696,2010,7,189
1997-05-26,Phase_1_debut,1,10.403,2.26,28.222,11.79,3.888,1997,5,146
2011-07-17,Phase_2_pleine,8,54.472,26.37,28.222,10.914,4.842,2011,7,198
2001-07-03,Phase_2_pleine,2,40.519,17.828,28.222,4.957,2.884,2001,7,184
2015-08-17,Phase_2_pleine,1,77.975,31.078,28.222,4.7,2.728,2015,8,229
2003-07-25,Phase_2_pleine,7,59.445,29.846,28.222,4.257,2.846,2003,7,206
1986-08-01,Phase_2_pleine,7,64.866,33.896,28.0,10.386,4.525,1986,8,213
1994-09-30,Phase_3_fin,7,29.938,16.038,28.0,8.86,3.371,1994,9,273
1984-06-19,Phase_1_debut,2,24.848,11.694,28.0,6.418,2.952,1984,6,171
2007-08-30,Phase_2_pleine,2,59.097,30.244,28.0,6.218,4.166,2007,8,242
2007-07-04,Phase_2_pleine,2,39.689,24.317,28.0,5.637,3.143,2007,7,185
2001-07-10,Phase_2_pleine,2,36.66,20.317,28.0,4.139,2.538,2001,7,191
1991-10-07,Phase_3_fin,7,61.216,15.591,27.778,7.66,3.37,1991,10,280
1996-09-30,Phase_3_fin,2,26.106,14.706,27.778,7.096,3.215,1996,9,274
1988-09-17,Phase_3_fin,2,48.429,25.495,27.778,6.495,3.281,1988,9,261
1984-06-27,Phase_1_debut,2,33.229,16.241,27.778,6.481,3.105,1984,6,179
1987-07-15,Phase_2_pleine,4,41.753,25.942,27.778,4.235,2.723,1987,7,196
2012-09-22,Phase_3_fin,3,50.206,22.341,27.556,7.566,4.007,2012,9,266
2017-08-03,Phase_2_pleine,7,77.884,43.428,27.556,5.469,3.348,2017,8,215
2020-07-27,Phase_2_pleine,2,82.202,30.122,27.556,5.151,2.754,2020,7,209
1986-09-25,Phase_3_fin,7,32.304,17.372,27.556,4.435,2.952,1986,9,268
1985-09-19,Phase_3_fin,2,39.881,23.538,27.333,7.855,3.463,1985,9,262
2012-08-12,Phase_2_pleine,3,44.131,25.068,27.333,5.976,3.549,2012,8,225
2010-09-01,Phase_3_fin,8,56.643,25.473,27.333,5.934,2.985,2010,9,244
2022-08-24,Phase_2_pleine,5,63.03,36.91,27.333,5.9,3.205,2022,8,236
2000-07-08,Phase_2_pleine,0,38.966,17.77,27.333,5.075,2.568,2000,7,190
2003-09-22,Phase_3_fin,7,47.696,22.758,27.333,4.614,2.95,2003,9,265
2023-09-16,Phase_3_fin,4,32.882,21.277,27.333,4.511,2.787,2023,9,259
2021-08-04,Phase_2_pleine,2,50.597,27.146,27.111,5.351,3.116,2021,8,216
1997-09-25,Phase_3_fin,4,33.962,18.31,27.111,4.696,2.873,1997,9,268
1992-10-03,Phase_3_fin,7,21.92,12.645,27.111,4.087,2.617,1992,10,277
1991-08-08,Phase_2_pleine,7,56.907,29.057,27.111,3.807,2.494,1991,8,220
1986-05-16,Phase_1_debut,7,9.773,1.413,26.889,18.018,6.176,1986,5,136
2012-06-03,Phase_1_debut,3,20.815,10.934,26.889,17.146,5.58,2012,6,155
2010-07-09,Phase_2_pleine,8,42.808,24.826,26.889,12.887,5.155,2010,7,190
1992-07-16,Phase_2_pleine,7,61.204,32.572,26.889,8.173,3.744,1992,7,198
1994-09-25,Phase_3_fin,7,64.072,35.22,26.889,6.462,3.802,1994,9,268
2011-09-30,Phase_3_fin,8,22.314,14.304,26.889,5.763,3.584,2011,9,273
1993-06-29,Phase_1_debut,7,40.435,19.685,26.889,4.907,2.969,1993,6,180
1989-07-07,Phase_2_pleine,5,45.269,23.042,26.889,4.694,2.856,1989,7,188
2002-08-31,Phase_2_pleine,7,65.005,33.905,26.889,4.601,2.613,2002,8,243
2014-07-01,Phase_2_pleine,7,24.842,13.378,26.889,4.305,2.651,2014,7,182
1986-05-07,Phase_1_debut,7,23.785,4.893,26.667,15.814,6.15,1986,5,127
2010-09-08,Phase_3_fin,8,53.612,29.825,26.667,8.828,4.536,2010,9,251
1987-08-03,Phase_2_pleine,4,56.69,29.165,26.667,7.029,3.397,1987,8,215
2017-05-30,Phase_1_debut,7,29.036,11.202,26.667,6.059,3.459,2017,5,150
2005-10-23,Phase_3_fin,2,27.35,4.55,26.667,5.853,2.992,2005,10,296
2005-07-13,Phase_2_pleine,7,46.381,21.306,26.667,5.517,3.052,2005,7,194
1990-08-07,Phase_2_pleine,7,80.983,27.946,26.667,5.388,2.747,1990,8,219
2001-07-19,Phase_2_pleine,2,37.075,19.651,26.667,5.15,2.693,2001,7,200
1992-05-26,Phase_1_debut,1,19.665,5.463,26.667,4.538,2.923,1992,5,147
2022-09-02,Phase_3_fin,5,68.261,37.02,26.444,6.372,3.452,2022,9,245
2009-05-16,Phase_1_debut,7,15.843,4.355,26.222,20.0,5.751,2009,5,136
1992-10-27,Phase_3_fin,7,20.402,9.33,26.222,8.949,4.133,1992,10,301
2018-10-16,Phase_3_fin,7,10.961,4.985,26.222,5.822,2.944,2018,10,289
1999-10-05,Phase_3_fin,0,30.336,13.251,26.222,4.615,3.079,1999,10,278
1996-08-11,Phase_2_pleine,2,51.624,27.926,26.222,4.275,2.827,1996,8,224
2016-07-19,Phase_2_pleine,6,40.59,21.777,26.222,3.911,2.695,2016,7,201
1994-10-23,Phase_3_fin,7,13.344,3.782,26.0,9.11,3.796,1994,10,296
2008-06-13,Phase_1_debut,2,25.129,12.933,26.0,6.737,3.261,2008,6,165
1985-08-11,Phase_2_pleine,2,62.884,35.526,26.0,4.756,2.774,1985,8,223
2005-06-06,Phase_1_debut,7,21.202,11.581,25.778,14.466,8.136,2005,6,157
1986-08-03,Phase_2_pleine,7,87.421,52.601,25.778,10.302,4.864,1986,8,215
1985-06-29,Phase_1_debut,2,66.361,30.806,25.778,8.07,3.884,1985,6,180
2013-08-09,Phase_2_pleine,2,72.353,43.588,25.778,6.004,3.124,2013,8,221
2022-07-30,Phase_2_pleine,5,44.764,25.086,25.778,5.871,3.138,2022,7,211
2004-06-27,Phase_1_debut,7,27.664,15.395,25.778,5.846,2.674,2004,6,179
2009-06-23,Phase_1_debut,7,23.279,9.033,25.556,8.944,3.617,2009,6,174
2003-08-09,Phase_2_pleine,7,48.241,30.136,25.556,7.611,3.922,2003,8,221
1995-08-16,Phase_2_pleine,2,70.629,35.441,25.556,7.063,3.412,1995,8,228
1999-08-16,Phase_2_pleine,0,79.298,29.128,25.556,6.604,2.995,1999,8,228
2022-09-03,Phase_3_fin,5,60.403,32.718,25.556,5.896,3.335,2022,9,246
1984-06-26,Phase_1_debut,2,30.968,14.749,25.556,5.79,2.821,1984,6,178
2012-09-18,Phase_3_fin,3,46.481,19.515,25.556,5.4,2.864,2012,9,262
1991-10-10,Phase_3_fin,7,25.195,8.164,25.556,5.285,2.932,1991,10,283
2016-07-23,Phase_2_pleine,6,44.342,24.47,25.556,4.933,2.978,2016,7,205
2006-08-29,Phase_2_pleine,7,67.092,30.546,25.556,4.614,2.522,2006,8,241
1996-06-30,Phase_1_debut,2,26.224,14.995,25.333,9.771,4.538,1996,6,182
2012-10-11,Phase_3_fin,3,16.463,6.849,25.333,9.405,3.954,2012,10,285
1995-07-21,Phase_2_pleine,7,54.511,25.88,25.333,6.157,3.077,1995,7,202
2015-10-14,Phase_3_fin,1,29.55,14.453,25.333,6.108,3.202,2015,10,287
1983-07-02,Phase_2_pleine,4,38.663,22.317,25.333,5.901,2.934,1983,7,183
1984-09-14,Phase_3_fin,2,54.598,29.51,25.333,5.846,2.9,1984,9,258
2014-08-18,Phase_2_pleine,7,61.496,25.173,25.333,4.379,2.994,2014,8,230
2000-10-01,Phase_3_fin,2,30.896,15.403,25.333,4.36,2.749,2000,10,275
1996-08-04,Phase_2_pleine,2,114.876,53.271,25.111,7.351,3.968,1996,8,217
2015-10-21,Phase_3_fin,1,31.7,9.492,25.111,6.382,3.387,2015,10,294
2000-06-13,Phase_1_debut,0,33.505,18.325,25.111,4.772,3.012,2000,6,165
1986-06-08,Phase_1_debut,7,37.959,16.04,24.889,8.907,3.145,1986,6,159
2007-09-08,Phase_3_fin,2,56.868,31.076,24.889,6.428,3.944,2007,9,251
2004-08-21,Phase_2_pleine,7,44.901,27.768,24.889,3.51,2.484,2004,8,234
1993-10-29,Phase_3_fin,7,14.311,4.403,24.667,11.456,4.038,1993,10,302
2015-08-09,Phase_2_pleine,1,71.508,33.837,24.667,10.186,4.687,2015,8,221
2007-06-14,Phase_1_debut,2,23.673,9.616,24.667,8.515,4.541,2007,6,165
1987-08-22,Phase_2_pleine,4,50.157,27.632,24.667,6.228,3.282,1987,8,234
2019-06-30,Phase_1_debut,7,47.089,22.598,24.667,6.082,3.046,2019,6,181
2014-08-11,Phase_2_pleine,7,91.599,28.521,24.667,5.316,3.263,2014,8,223
1989-06-16,Phase_1_debut,5,59.93,25.964,24.444,10.008,5.081,1989,6,167
2002-06-17,Phase_1_debut,7,14.762,6.377,24.444,7.855,3.403,2002,6,168
2017-06-26,Phase_1_debut,7,24.642,9.389,24.444,7.496,3.453,2017,6,177
2023-06-19,Phase_1_debut,4,19.634,12.218,24.444,5.335,3.055,2023,6,170
1994-10-06,Phase_3_fin,7,25.251,13.986,24.444,5.179,2.811,1994,10,279
1986-09-19,Phase_3_fin,7,35.691,25.883,24.444,4.753,3.15,1986,9,262
2008-09-25,Phase_3_fin,2,33.405,20.521,24.444,4.554,2.515,2008,9,269
1998-09-25,Phase_3_fin,0,41.508,22.492,24.444,4.427,2.712,1998,9,268
2020-07-11,Phase_2_pleine,2,44.659,22.693,24.444,3.746,2.62,2020,7,193
1987-10-29,Phase_3_fin,4,11.875,4.995,24.222,6.774,3.366,1987,10,302
1996-10-16,Phase_3_fin,2,18.657,9.035,24.222,5.714,3.145,1996,10,290
1986-08-20,Phase_2_pleine,7,63.924,36.84,24.222,5.276,2.919,1986,8,232
2004-10-09,Phase_3_fin,7,32.194,13.688,24.222,4.854,2.975,2004,10,283
2007-08-29,Phase_2_pleine,2,31.783,22.023,24.222,4.246,2.89,2007,8,241
2004-06-04,Phase_1_debut,7,30.44,12.554,24.0,20.0,5.938,2004,6,156
2005-06-16,Phase_1_debut,7,19.894,8.944,24.0,12.194,4.24,2005,6,167
2001-08-24,Phase_2_pleine,2,73.28,33.272,24.0,7.127,3.73,2001,8,236
2018-09-07,Phase_3_fin,7,55.764,34.537,24.0,5.871,3.275,2018,9,250
1999-09-30,Phase_3_fin,0,30.721,14.846,24.0,5.241,2.797,1999,9,273
2023-07-20,Phase_2_pleine,4,25.241,15.697,24.0,4.233,2.64,2023,7,201
1988-10-31,Phase_3_fin,2,6.189,3.021,23.778,16.204,8.374,1988,10,305
1985-10-30,Phase_3_fin,2,6.058,2.248,23.778,8.114,3.345,1985,10,303
1985-09-28,Phase_3_fin,2,53.727,23.04,23.778,4.626,2.834,1985,9,271
2016-07-15,Phase_2_pleine,6,33.704,21.989,23.778,4.586,2.782,2016,7,197
2008-09-16,Phase_3_fin,2,42.995,27.9,23.778,4.533,2.804,2008,9,260
2012-08-25,Phase_2_pleine,3,41.175,25.471,23.778,4.251,2.813,2012,8,238
1999-09-15,Phase_3_fin,0,50.806,23.879,23.778,4.136,2.664,1999,9,258
1994-08-08,Phase_2_pleine,7,34.598,21.796,23.778,4.037,2.614,1994,8,220
2017-05-14,Phase_1_debut,7,16.224,4.606,23.556,10.932,3.716,2017,5,134
2011-07-02,Phase_2_pleine,8,29.764,14.875,23.556,8.696,3.156,2011,7,183
2010-09-06,Phase_3_fin,8,62.965,33.139,23.556,8.586,3.542,2010,9,249
2020-10-08,Phase_3_fin,2,27.537,14.005,23.556,6.733,2.867,2020,10,282
2009-07-30,Phase_2_pleine,7,48.443,24.925,23.556,5.837,3.135,2009,7,211
2012-09-20,Phase_3_fin,3,37.238,23.842,23.556,5.158,3.002,2012,9,264
1996-07-31,Phase_2_pleine,2,54.763,30.131,23.556,4.946,2.935,1996,7,213
2015-05-22,Phase_1_debut,1,11.726,3.677,23.333,6.825,3.298,2015,5,142
1988-08-09,Phase_2_pleine,2,108.636,44.342,23.333,6.103,3.328,1988,8,222
2011-10-30,Phase_3_fin,8,11.5,5.817,23.333,5.786,3.554,2011,10,303
2017-06-22,Phase_1_debut,7,29.267,16.661,23.333,4.938,3.067,2017,6,173
2003-09-16,Phase_3_fin,7,57.728,26.589,23.333,4.393,3.007,2003,9,259
2019-08-25,Phase_2_pleine,7,63.09,33.89,23.333,3.633,2.462,2019,8,237
1987-10-12,Phase_3_fin,4,32.79,17.174,23.111,6.684,4.132,1987,10,285
1985-08-27,Phase_2_pleine,2,60.837,30.457,23.111,5.905,3.499,1985,8,239
2007-07-05,Phase_2_pleine,2,37.932,17.395,23.111,5.426,3.11,2007,7,186
1990-07-17,Phase_2_pleine,2,39.177,26.118,23.111,5.121,3.168,1990,7,198
2022-07-20,Phase_2_pleine,5,31.3,18.759,23.111,4.063,2.625,2022,7,201
2019-09-19,Phase_3_fin,7,37.399,21.207,23.111,4.014,2.51,2019,9,262
2017-07-21,Phase_2_pleine,7,44.174,29.83,23.111,3.555,2.65,2017,7,202
1995-05-18,Phase_1_debut,7,10.709,4.26,22.889,11.808,3.875,1995,5,138
1989-10-25,Phase_3_fin,5,25.604,4.714,22.889,8.068,3.46,1989,10,298
2012-07-21,Phase_2_pleine,3,45.266,21.963,22.889,7.975,3.969,2012,7,203
1999-10-16,Phase_3_fin,0,28.914,9.032,22.889,5.398,2.819,1999,10,289
2013-09-28,Phase_3_fin,2,21.905,15.061,22.889,5.354,3.199,2013,9,271
1993-08-12,Phase_2_pleine,7,51.853,25.523,22.889,4.588,2.991,1993,8,224
2023-08-19,Phase_2_pleine,4,46.954,27.083,22.889,4.468,2.697,2023,8,231
2009-08-25,Phase_2_pleine,7,51.956,25.688,22.889,3.811,2.373,2009,8,237
2006-07-03,Phase_2_pleine,7,46.205,19.21,22.889,3.778,2.462,2006,7,184
2017-07-15,Phase_2_pleine,7,76.672,33.583,22.667,8.127,3.758,2017,7,196
2010-06-24,Phase_1_debut,8,28.777,7.907,22.667,6.436,3.347,2010,6,175
2022-09-19,Phase_3_fin,5,36.56,22.274,22.667,5.414,3.401,2022,9,262
2005-08-19,Phase_2_pleine,7,66.788,35.27,22.667,4.803,2.848,2005,8,231
2006-06-24,Phase_1_debut,7,24.159,14.786,22.667,4.138,2.542,2006,6,175
2015-05-04,Phase_1_debut,1,5.613,1.33,22.444,11.622,5.185,2015,5,124
1987-05-26,Phase_1_debut,4,11.583,2.57,22.444,11.391,4.318,1987,5,146
2020-07-25,Phase_2_pleine,2,35.768,20.593,22.444,4.734,2.774,2020,7,207
1989-07-12,Phase_2_pleine,5,34.048,20.165,22.222,8.402,3.848,1989,7,193
2014-09-17,Phase_3_fin,7,48.328,25.787,22.222,6.781,3.886,2014,9,260
2005-05-19,Phase_1_debut,7,12.395,4.718,22.222,5.432,3.126,2005,5,139
2001-07-26,Phase_2_pleine,2,34.207,21.915,22.222,5.349,2.666,2001,7,207
1994-07-11,Phase_2_pleine,7,43.389,21.961,22.222,5.327,3.061,1994,7,192
2014-09-26,Phase_3_fin,7,45.731,20.862,22.222,4.866,2.949,2014,9,269
2015-07-25,Phase_2_pleine,1,57.581,34.005,22.222,4.495,3.165,2015,7,206
2008-10-21,Phase_3_fin,2,20.557,8.422,22.0,10.057,3.935,2008,10,295
2012-06-24,Phase_1_debut,3,32.009,21.936,22.0,9.662,5.001,2012,6,176
2020-09-24,Phase_3_fin,2,38.02,19.32,22.0,7.11,2.972,2020,9,268
2023-07-08,Phase_2_pleine,4,28.435,17.089,22.0,6.746,3.436,2023,7,189
1996-07-23,Phase_2_pleine,2,34.335,24.474,22.0,5.522,3.3,1996,7,205
2000-09-17,Phase_3_fin,2,65.395,30.639,22.0,4.721,2.974,2000,9,261
1994-07-24,Phase_2_pleine,7,41.873,25.207,22.0,3.815,2.532,1994,7,205
2010-07-11,Phase_2_pleine,8,40.397,19.116,22.0,3.747,2.571,2010,7,192
2022-08-18,Phase_2_pleine,5,57.923,31.605,21.778,8.323,4.694,2022,8,230
2003-10-31,Phase_3_fin,7,19.233,7.299,21.778,8.127,3.707,2003,10,304
2008-05-26,Phase_1_debut,2,13.347,3.051,21.778,7.146,3.575,2008,5,147
1986-09-26,Phase_3_fin,7,24.203,15.52,21.778,6.612,3.341,1986,9,269
2012-07-23,Phase_2_pleine,3,57.167,23.505,21.778,5.651,2.999,2012,7,205
2010-10-16,Phase_3_fin,8,19.378,5.682,21.778,4.4,2.799,2010,10,289
2014-05-26,Phase_1_debut,7,13.673,3.789,21.556,6.888,3.634,2014,5,146
2005-10-29,Phase_3_fin,2,15.053,3.974,21.556,5.732,3.368,2005,10,302
1996-08-21,Phase_2_pleine,2,43.567,26.296,21.556,5.645,2.961,1996,8,234
2008-09-30,Phase_3_fin,2,34.561,19.604,21.556,5.176,2.689,2008,9,274
1998-07-23,Phase_2_pleine,6,55.577,25.667,21.556,4.589,2.957,1998,7,204
2017-05-27,Phase_1_debut,7,25.561,10.41,21.333,5.684,3.168,2017,5,147
2000-09-18,Phase_3_fin,2,32.291,18.274,21.333,5.054,2.843,2000,9,262
2013-09-13,Phase_3_fin,2,28.152,20.054,21.333,4.585,2.857,2013,9,256
2017-06-24,Phase_1_debut,7,33.042,21.099,21.333,4.555,2.988,2017,6,175
2000-08-30,Phase_2_pleine,0,37.411,26.388,21.333,4.363,2.705,2000,8,243
1986-10-22,Phase_3_fin,7,12.822,3.614,21.111,10.274,4.438,1986,10,295
2009-08-07,Phase_2_pleine,7,41.743,25.127,21.111,6.14,2.886,2009,8,219
1984-05-26,Phase_1_debut,2,12.589,5.963,21.111,4.997,3.19,1984,5,147
2012-09-06,Phase_3_fin,3,46.88,32.032,21.111,4.877,2.924,2012,9,250
2020-08-23,Phase_2_pleine,2,56.61,32.471,21.111,4.291,2.612,2020,8,236
1983-06-13,Phase_1_debut,4,14.887,4.621,20.889,11.177,5.014,1983,6,164
2000-10-12,Phase_3_fin,2,30.927,12.313,20.889,10.262,3.717,2000,10,286
2014-08-14,Phase_2_pleine,7,109.721,42.413,20.889,6.673,3.28,2014,8,226
2010-06-08,Phase_1_debut,8,22.745,12.206,20.889,4.726,2.786,2010,6,159
2007-07-10,Phase_2_pleine,2,34.383,20.334,20.889,4.458,2.85,2007,7,191
2014-09-09,Phase_3_fin,7,39.276,21.089,20.889,4.302,2.662,2014,9,252
2023-07-29,Phase_2_pleine,4,74.439,41.393,20.667,7.138,3.804,2023,7,210
2017-08-22,Phase_2_pleine,7,96.024,54.616,20.667,5.999,3.656,2017,8,234
1994-07-28,Phase_2_pleine,7,69.957,30.467,20.667,5.754,3.144,1994,7,209
2016-06-30,Phase_1_debut,6,16.119,10.735,20.667,5.663,2.986,2016,6,182
2010-08-04,Phase_2_pleine,8,45.842,23.845,20.667,5.013,3.046,2010,8,216
2008-10-03,Phase_3_fin,2,25.629,10.92,20.667,4.694,2.573,2008,10,277
2012-08-11,Phase_2_pleine,3,30.405,20.507,20.667,3.941,2.702,2012,8,224
1998-08-21,Phase_2_pleine,6,78.79,33.676,20.444,5.419,2.621,1998,8,233
2010-08-31,Phase_2_pleine,8,63.881,38.236,20.444,4.627,2.895,2010,8,243
2020-08-15,Phase_2_pleine,2,80.737,37.401,20.444,4.619,2.641,2020,8,228
1994-09-19,Phase_3_fin,7,39.925,25.4,20.444,3.422,2.448,1994,9,262
2009-05-08,Phase_1_debut,7,10.986,2.355,20.222,8.974,4.155,2009,5,128
2002-06-05,Phase_1_debut,7,14.539,6.261,20.222,6.897,3.12,2002,6,156
2012-05-21,Phase_1_debut,3,12.237,5.631,20.222,4.569,3.029,2012,5,142
2016-08-11,Phase_2_pleine,6,56.478,28.498,20.222,4.102,2.729,2016,8,224
2019-08-21,Phase_2_pleine,7,51.653,34.109,20.222,3.533,2.446,2019,8,233
2015-08-25,Phase_2_pleine,1,63.451,30.983,20.222,3.496,2.4,2015,8,237
1984-06-02,Phase_1_debut,2,15.066,6.084,20.0,15.711,5.709,1984,6,154
2008-06-27,Phase_1_debut,2,40.093,20.428,20.0,11.602,5.595,2008,6,179
2014-10-29,Phase_3_fin,7,21.445,8.501,20.0,11.435,5.521,2014,10,302
1989-07-05,Phase_2_pleine,5,80.462,30.17,20.0,7.153,3.407,1989,7,186
1987-10-13,Phase_3_fin,4,15.451,6.074,20.0,6.365,3.082,1987,10,286
2017-07-30,Phase_2_pleine,7,60.079,40.378,20.0,5.801,3.379,2017,7,211
2013-09-07,Phase_3_fin,2,32.867,19.736,20.0,5.09,2.673,2013,9,250
2023-10-06,Phase_3_fin,4,45.84,20.109,20.0,4.786,3.013,2023,10,279
2012-09-27,Phase_3_fin,3,33.353,17.329,20.0,4.23,2.712,2012,9,271
1994-08-27,Phase_2_pleine,7,47.665,34.403,20.0,4.158,2.848,1994,8,239
2005-10-05,Phase_3_fin,2,26.461,14.131,20.0,3.941,2.645,2005,10,278
2006-06-08,Phase_1_debut,7,23.847,13.832,20.0,3.739,2.617,2006,6,159
2013-08-11,Phase_2_pleine,2,69.448,33.321,19.778,9.941,4.188,2013,8,223
1991-07-04,Phase_2_pleine,7,49.908,26.037,19.778,5.534,2.968,1991,7,185
2002-06-22,Phase_1_debut,2,32.165,14.234,19.778,4.87,2.703,2002,6,173
1994-07-07,Phase_2_pleine,7,45.126,25.336,19.778,4.473,2.691,1994,7,188
1989-08-21,Phase_2_pleine,5,78.659,32.625,19.556,11.382,4.2,1989,8,233
2012-06-25,Phase_1_debut,3,28.284,16.024,19.556,9.033,4.304,2012,6,177
1993-10-26,Phase_3_fin,7,24.599,7.951,19.556,7.195,3.265,1993,10,299
2010-08-10,Phase_2_pleine,8,43.58,23.537,19.556,6.072,3.365,2010,8,222
2017-09-23,Phase_3_fin,2,41.863,20.997,19.556,5.194,2.994,2017,9,266
1990-07-22,Phase_2_pleine,2,24.251,15.661,19.556,4.212,2.713,1990,7,203
1993-09-27,Phase_3_fin,7,19.488,13.028,19.556,3.717,2.599,1993,9,270
2012-05-17,Phase_1_debut,3,20.96,8.654,19.333,10.172,4.206,2012,5,138
1997-10-18,Phase_3_fin,4,8.392,4.274,19.333,7.473,3.953,1997,10,291
2000-10-02,Phase_3_fin,2,33.796,16.396,19.333,5.978,3.129,2000,10,276
2008-08-24,Phase_2_pleine,2,52.698,29.323,19.333,5.672,2.863,2008,8,237
2011-08-24,Phase_2_pleine,8,67.118,40.43,19.333,5.323,2.953,2011,8,236
2020-09-04,Phase_3_fin,2,34.27,20.388,19.333,4.916,3.106,2020,9,248
2008-07-02,Phase_2_pleine,2,32.239,17.445,19.333,4.225,2.833,2008,7,184
2011-08-22,Phase_2_pleine,8,64.642,40.633,19.333,4.01,2.707,2011,8,234
1996-08-07,Phase_2_pleine,2,36.609,19.736,19.333,3.712,2.494,1996,8,220
1983-09-11,Phase_3_fin,2,50.653,26.814,19.333,3.691,2.62,1983,9,254
2011-05-15,Phase_1_debut,8,7.779,1.829,19.111,19.177,5.085,2011,5,135
2014-10-27,Phase_3_fin,7,23.381,10.233,19.111,6.701,3.695,2014,10,300
2010-06-07,Phase_1_debut,8,33.526,15.327,19.111,5.902,3.349,2010,6,158
2003-08-16,Phase_2_pleine,7,42.259,22.211,19.111,5.887,3.219,2003,8,228
2005-07-11,Phase_2_pleine,7,26.749,14.93,19.111,5.852,3.277,2005,7,192
1989-08-23,Phase_2_pleine,5,57.399,30.032,19.111,5.78,2.772,1989,8,235
2005-08-16,Phase_2_pleine,7,41.741,25.309,19.111,5.512,3.702,2005,8,228
2017-08-08,Phase_2_pleine,7,29.588,19.386,19.111,4.147,2.65,2017,8,220
1994-09-29,Phase_3_fin,7,35.601,21.084,19.111,3.955,2.575,1994,9,272
2009-09-22,Phase_3_fin,7,43.829,18.772,19.111,3.734,2.505,2009,9,265
2005-05-12,Phase_1_debut,7,6.449,1.263,18.889,11.191,5.313,2005,5,132
2013-10-28,Phase_3_fin,7,19.087,9.211,18.889,8.345,4.239,2013,10,301
2000-10-03,Phase_3_fin,2,26.993,12.241,18.889,7.571,3.362,2000,10,277
1987-06-22,Phase_1_debut,4,22.451,11.014,18.889,7.184,3.235,1987,6,173
2015-10-12,Phase_3_fin,1,24.946,11.908,18.889,7.02,3.832,2015,10,285
2011-08-21,Phase_2_pleine,8,97.635,47.483,18.889,6.521,3.448,2011,8,233
2017-10-12,Phase_3_fin,2,13.753,6.278,18.889,5.394,3.202,2017,10,285
2013-08-28,Phase_2_pleine,2,75.625,38.123,18.889,5.389,2.733,2013,8,240
2000-08-26,Phase_2_pleine,0,44.298,26.784,18.889,5.092,3.048,2000,8,239
1997-09-04,Phase_3_fin,4,43.161,27.307,18.889,4.791,2.789,1997,9,247
2004-08-31,Phase_2_pleine,7,44.669,28.56,18.889,4.491,2.823,2004,8,244
1997-06-12,Phase_1_debut,4,33.766,17.698,18.889,4.329,2.87,1997,6,163
2002-08-07,Phase_2_pleine,7,61.387,40.205,18.889,4.132,2.871,2002,8,219
1997-09-10,Phase_3_fin,4,41.409,26.886,18.889,3.883,2.571,1997,9,253
2000-09-04,Phase_3_fin,2,28.345,19.15,18.889,3.725,2.437,2000,9,248
2010-09-28,Phase_3_fin,8,21.153,15.736,18.889,3.525,2.483,2010,9,271
1989-07-21,Phase_2_pleine,5,42.283,19.829,18.889,3.517,2.398,1989,7,202
1986-07-19,Phase_2_pleine,7,37.642,25.971,18.889,3.493,2.557,1986,7,200
2013-10-30,Phase_3_fin,7,32.549,8.938,18.667,13.407,3.991,2013,10,303
1987-06-08,Phase_1_debut,4,33.119,10.92,18.667,10.305,4.47,1987,6,159
2006-07-28,Phase_2_pleine,7,49.143,27.587,18.667,8.153,4.169,2006,7,209
2000-08-01,Phase_2_pleine,0,43.887,24.903,18.667,6.203,3.61,2000,8,214
2000-09-22,Phase_3_fin,2,31.827,21.075,18.667,6.05,3.354,2000,9,266
1994-06-05,Phase_1_debut,7,19.148,11.918,18.667,5.782,2.679,1994,6,156
