longitude,latitude,event_date,selection_criterion,pixel_id,precipitation_mm,anomaly_standardized,climatology_mm,is_extreme,is_intense,intensity_category,anomaly_category,region,climate_zone,season_phase,phase_description,year,month,day,day_of_year,precip_percentile,anomaly_percentile,distance_to_coast
-13.625,13.125,1984-07-04,plus_petite_couverture,1984-07-04_003_015,6.7302069664001465,0.24382466077804565,4.761883735656738,False,False,modérée,normale,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1984,7,4,186,6.733475931924791,0.24555114944975595,420.096435546875
-13.375,13.125,1984-07-04,plus_petite_couverture,1984-07-04_003_016,9.771254539489746,0.6425395607948303,4.943475246429443,False,False,modérée,normale,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1984,7,4,186,9.77183642459275,0.6576971157112311,447.1994323730469
-13.125,13.125,1984-07-04,plus_petite_couverture,1984-07-04_003_017,9.267868995666504,0.7780829071998596,4.244345664978027,False,False,modérée,normale,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1984,7,4,186,9.273319004768105,0.7820953840586412,474.30242919921875
-12.875,13.125,1984-07-04,plus_petite_couverture,1984-07-04_003_018,8.028247833251953,0.5971948504447937,4.231813907623291,False,False,modérée,normale,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1984,7,4,186,8.047531614351508,0.5995872805466005,501.4053955078125
-12.625,13.125,1984-07-04,plus_petite_couverture,1984-07-04_003_019,5.806845188140869,0.12605318427085876,4.879256248474121,False,False,modérée,normale,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1984,7,4,186,5.821931864149007,0.12730961004693306,528.5084228515625
-12.375,13.125,1984-07-04,plus_petite_couverture,1984-07-04_003_020,7.634831428527832,0.3812776505947113,4.797364234924316,False,False,modérée,normale,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1984,7,4,186,7.652545369450167,0.3827756654527319,555.6114501953125
-12.125,13.125,1984-07-04,plus_petite_couverture,1984-07-04_003_021,14.396402359008789,1.4293678998947144,4.487640380859375,False,False,modérée,humide,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1984,7,4,186,14.398343455252336,1.4320177007560158,582.71435546875
-11.875,13.125,1984-07-04,plus_petite_couverture,1984-07-04_003_022,11.186010360717773,0.9879993200302124,4.459467887878418,False,False,modérée,normale,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1984,7,4,186,11.210444196384755,0.9969245902257947,609.8173828125
-11.625,13.125,1984-07-04,plus_petite_couverture,1984-07-04_003_023,7.497251987457275,0.41378021240234375,4.626213550567627,False,False,modérée,normale,Tambacounda,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1984,7,4,186,7.505319669618081,0.4176104278420678,636.92041015625
-11.375,13.125,1984-07-04,plus_petite_couverture,1984-07-04_003_024,8.968428611755371,0.5531884431838989,4.701022624969482,False,False,modérée,normale,Kédougou,Zone soudanienne,Phase_2_pleine,Pleine saison (Juillet-Août),1984,7,4,186,8.986078856578429,0.5542474745506021,664.0234375
